"Тип";"Время";"Наносекунды";"Широта";"Долгота";"Пик";"Высота";"Количествосенсоров"
Облако-земля;"2022-11-03 20:53:05";182296268;42.95306;39.69402;24521;0;11
Облако-земля;"2022-11-03 20:53:49";100256248;41.85289;41.82008;-13011;0;6
Облако-земля;"2022-11-03 20:54:08";959699445;41.43866;41.05581;-5859;0;10
Облако-облако;"2022-11-03 20:54:26";737575106;41.90831;41.94261;2255;4272;6
Облако-облако;"2022-11-03 20:55:00";270888972;41.87225;41.83218;-8942;10017;12
Облако-земля;"2022-11-03 20:55:43";617313277;41.86593;41.83386;-8275;0;9
Облако-облако;"2022-11-03 20:56:33";500949498;42.97433;39.65711;-13207;15990;9
Облако-земля;"2022-11-03 20:56:35";429317797;41.51516;41.26525;-44344;0;14
Облако-земля;"2022-11-03 20:56:45";291666733;41.87641;41.85205;-17006;0;10
Облако-облако;"2022-11-03 20:57:34";655280823;41.90069;42.1835;-9481;3960;14
Облако-земля;"2022-11-03 20:57:34";769492159;41.8484399;42.0438;44038;0;13
Облако-земля;"2022-11-03 20:57:35";222320000;41.9032;41.8752;-15994;0;6
Облако-земля;"2022-11-03 20:59:37";185687036;41.84937;41.43553;-6002;0;9
Облако-земля;"2022-11-03 20:59:41";102206429;41.8615;41.8785;-10445;0;11
Облако-облако;"2022-11-03 20:59:41";151295625;41.8611999;42.09908;10101;7388;12
Облако-облако;"2022-11-03 21:00:20";397918259;41.8212;42.1184;-3540;8354;6
Облако-земля;"2022-11-03 21:00:20";350764816;41.97831;42.00501;-21309;0;11
Облако-земля;"2022-11-03 21:01:01";393585119;41.86338;41.87371;-9229;0;15
Облако-облако;"2022-11-03 21:01:16";122666159;41.9206999;42.00009;6651;6379;11
Облако-облако;"2022-11-03 21:02:22";897489083;42.8172799;39.7487799;-7206;15518;8
Облако-земля;"2022-11-03 21:02:39";376833716;41.87717;41.89609;-14336;0;13
Облако-облако;"2022-11-03 21:04:26";409545165;41.87728;41.38071;-3060;12213;6
Облако-земля;"2022-11-03 21:05:09";40079272;41.86888;41.89842;-9464;0;13
Облако-земля;"2022-11-03 21:06:16";893059270;41.8816599;41.4132;-7587;0;10
Облако-земля;"2022-11-03 21:08:05";822928970;41.8762;41.42044;-5946;0;10
Облако-облако;"2022-11-03 21:09:20";290215913;41.8881;41.47007;11576;19971;6
Облако-облако;"2022-11-03 21:09:20";292890630;41.96526;41.66404;5358;8895;13
Облако-облако;"2022-11-03 21:10:49";53695092;41.96861;41.69706;-17720;7361;7
Облако-земля;"2022-11-03 21:12:44";141439398;42.82493;39.76024;-17453;0;9
Облако-земля;"2022-11-03 21:12:51";712657624;41.87741;41.61469;22835;0;14
Облако-облако;"2022-11-03 21:12:51";691453796;41.43915;42.614;-16537;4158;21
Облако-земля;"2022-11-03 21:13:06";429809132;41.87855;41.43396;-30877;0;14
Облако-земля;"2022-11-03 21:15:29";850255077;42.837;39.78609;-7972;0;15
Облако-земля;"2022-11-03 21:15:31";749547560;41.85058;41.69743;-11249;0;10
Облако-облако;"2022-11-03 21:15:31";291555406;41.77335;41.77493;-16269;6004;17
Облако-земля;"2022-11-03 21:16:03";818048266;41.88067;41.46374;-51125;0;16
Облако-облако;"2022-11-03 21:16:03";852955912;41.95873;41.62236;4839;6087;12
Облако-земля;"2022-11-03 21:18:21";758591658;41.4343999;41.14284;24569;0;12
Облако-земля;"2022-11-03 21:18:40";529906946;41.88151;41.75788;-8494;0;11
Облако-земля;"2022-11-03 21:18:43";620218101;42.8392;39.7762699;-30521;0;16
Облако-земля;"2022-11-03 21:19:13";634856647;41.88688;41.44895;-5324;0;10
Облако-облако;"2022-11-03 21:19:13";737321680;41.99989;41.58683;3651;4358;7
Облако-земля;"2022-11-03 21:20:17";564269077;41.87207;41.5235;-4500;0;8
Облако-земля;"2022-11-03 21:21:14";899713284;41.8635;41.78259;-14433;0;7
Облако-земля;"2022-11-03 21:21:31";104967420;41.88491;41.44083;-16072;0;14
Облако-земля;"2022-11-03 21:23:15";103780820;41.88353;41.47403;-19895;0;12
Облако-земля;"2022-11-03 21:23:15";122326033;42.07618;41.50048;-4851;0;8
Облако-облако;"2022-11-03 21:23:17";891923686;41.95297;41.82627;-49655;17324;21
Облако-земля;"2022-11-03 21:23:18";149520168;41.85837;41.74797;-15398;0;13
Облако-облако;"2022-11-03 21:24:35";984288442;41.9383;41.64502;-4007;6942;7
Облако-земля;"2022-11-03 21:25:19";673743323;41.86689;41.7172;-3916;0;7
Облако-земля;"2022-11-03 21:26:24";303606532;41.87304;41.4943;-10891;0;10
Облако-земля;"2022-11-03 21:26:38";810590795;41.88698;41.8378299;-44993;0;12
Облако-земля;"2022-11-03 21:28:08";956516250;41.87474;41.72603;-7573;0;12
Облако-земля;"2022-11-03 21:28:36";249768063;41.86778;41.50584;-22324;0;12
Облако-земля;"2022-11-03 21:30:43";705875170;41.88069;41.7427;-3490;0;6
Облако-земля;"2022-11-03 21:31:21";686308338;41.87214;41.5294;-19312;0;10
Облако-земля;"2022-11-03 21:31:21";725318607;41.99222;41.58228;-5633;0;8
Облако-земля;"2022-11-03 21:33:23";988953648;41.87451;41.69473;-12955;0;13
Облако-облако;"2022-11-03 21:33:23";802671952;41.7661;42.21284;-12838;4589;16
Облако-земля;"2022-11-03 21:35:20";762291470;41.8596;41.56169;-9896;0;14
Облако-земля;"2022-11-03 21:36:46";750051076;41.89053;41.67375;-28335;0;11
Облако-облако;"2022-11-03 21:36:46";426004892;42.00579;41.59668;4526;7350;8
Облако-земля;"2022-11-03 21:38:46";574046268;41.91923;41.32021;-13816;0;14
Облако-облако;"2022-11-03 21:38:46";568662248;41.78308;41.1273399;-43732;5259;10
Облако-земля;"2022-11-03 21:39:38";235325505;41.42346;40.94795;-8345;0;10
Облако-облако;"2022-11-03 21:39:41";924144405;41.96467;41.68068;-5672;4010;12
Облако-земля;"2022-11-03 21:39:41";914658738;41.86873;41.54686;-60895;0;17
Облако-облако;"2022-11-03 21:42:28";773716735;41.25106;41.19926;-18609;13220;19
Облако-земля;"2022-11-03 21:42:28";783909301;41.40822;40.97715;-5772;0;11
Облако-облако;"2022-11-03 21:47:01";478216182;41.86461;41.73553;-17082;4645;8
Облако-земля;"2022-11-03 21:47:01";952486691;41.90245;42.01573;-13375;0;8
Облако-земля;"2022-11-03 21:48:44";599961533;42.75296;39.86943;-10110;0;17
Облако-земля;"2022-11-03 21:49:26";732074351;42.76039;39.88162;-7428;0;15
Облако-земля;"2022-11-03 21:50:00";48716465;41.8756;41.66643;37426;0;14
Облако-земля;"2022-11-03 21:50:07";831245644;42.72618;39.89621;-26122;0;16
Облако-земля;"2022-11-03 21:51:44";283279641;42.7675;39.88924;-7726;0;12
Облако-земля;"2022-11-03 21:51:53";745885023;41.89991;41.42833;-35729;0;14
Облако-земля;"2022-11-03 21:53:04";437019212;42.76079;39.90299;-20961;0;17
Облако-земля;"2022-11-03 21:54:30";681457846;41.84821;42.13739;38210;0;10
Облако-земля;"2022-11-03 21:54:30";750894802;41.84897;41.85602;-40019;0;8
Облако-земля;"2022-11-03 21:54:55";206049912;41.87527;41.35423;-10756;0;8
Облако-земля;"2022-11-03 21:55:54";510893821;41.8471199;41.65446;-30416;0;13
Облако-земля;"2022-11-03 21:57:53";94231000;41.82969;41.6938;-6068;0;10
Облако-земля;"2022-11-03 21:57:58";553756000;41.9577;41.4337;-13963;0;6
Облако-земля;"2022-11-03 21:58:24";376992045;41.83094;41.55281;-9399;0;12
Облако-земля;"2022-11-03 22:00:06";775238865;41.81046;41.5874499;-47917;0;16
Облако-облако;"2022-11-03 22:00:07";88096236;41.95884;41.76424;7538;11119;11
Облако-облако;"2022-11-03 22:01:02";954137182;41.9644199;41.69703;2959;16406;7
Облако-облако;"2022-11-03 22:01:02";952981856;41.9177;41.8601699;5935;17577;12
Облако-земля;"2022-11-03 22:01:03";276055962;41.83714;41.64649;-3551;0;8
Облако-земля;"2022-11-03 22:03:04";149478328;41.84187;41.76863;-12664;0;14
Облако-облако;"2022-11-03 22:03:54";732127006;42.00316;41.47833;3959;8712;7
Облако-земля;"2022-11-03 22:03:54";302785482;41.83442;41.66922;-23866;0;15
Облако-облако;"2022-11-03 22:03:54";305855775;41.92067;41.85061;5554;3528;10
Облако-земля;"2022-11-03 22:04:30";887063893;41.83715;41.64779;-14513;0;11
Облако-облако;"2022-11-03 22:05:02";881659313;41.87554;41.9094399;7911;3100;15
Облако-облако;"2022-11-03 22:05:02";880722536;41.81083;41.66673;6914;12157;13
Облако-облако;"2022-11-03 22:05:02";883295187;41.91915;41.75385;4550;12643;10
Облако-облако;"2022-11-03 22:05:45";848082273;41.75862;41.51132;3600;6741;9
Облако-облако;"2022-11-03 22:05:45";798253668;41.93416;41.73962;-3667;19992;7
Облако-земля;"2022-11-03 22:05:45";833552562;41.83607;41.71188;-22503;0;9
Облако-земля;"2022-11-03 22:06:25";7563756;41.80775;41.66832;-37315;0;14
Облако-земля;"2022-11-03 22:07:06";689197413;41.8491799;41.68143;-28160;0;11
Облако-земля;"2022-11-03 22:07:07";417218031;41.82313;42.12428;57969;0;9
Облако-земля;"2022-11-03 22:07:57";909324424;41.8322;41.69635;-19792;0;16
Облако-облако;"2022-11-03 22:07:57";881406338;41.82291;42.15486;-5576;4895;13
Облако-земля;"2022-11-03 22:08:36";905759634;41.83046;41.73937;-23057;0;13
Облако-облако;"2022-11-03 22:08:36";871682595;41.92389;41.74994;-4000;11218;7
Облако-облако;"2022-11-03 22:08:36";897721762;41.8391;41.92908;-7327;5388;8
Облако-облако;"2022-11-03 22:09:12";156688909;41.90544;41.90191;-11726;6950;10
Облако-земля;"2022-11-03 22:09:12";137902802;41.83057;41.74208;-40394;0;16
Облако-земля;"2022-11-03 22:09:35";84327976;41.82965;41.73246;-39443;0;9
Облако-земля;"2022-11-03 22:10:04";934338367;41.83108;41.7383;22317;0;7
Облако-земля;"2022-11-03 22:10:04";935147237;41.89982;41.96593;18462;0;11
Облако-земля;"2022-11-03 22:10:44";863225262;41.79014;41.67459;-21624;0;11
Облако-земля;"2022-11-03 22:11:00";13414311;41.83197;41.75506;-8917;0;10
Облако-земля;"2022-11-03 22:11:36";306974181;41.81586;41.74821;-43741;0;11
Облако-облако;"2022-11-03 22:12:07";762369283;41.82197;41.75107;-8274;16651;9
Облако-земля;"2022-11-03 22:12:07";762901715;41.9664;41.79654;7772;0;7
Облако-земля;"2022-11-03 22:12:08";136735852;41.8440299;41.63215;-11593;0;13
Облако-земля;"2022-11-03 22:12:53";334045210;41.79522;41.69761;-38156;0;15
Облако-облако;"2022-11-03 22:12:53";319156522;41.83723;41.87088;-8105;5660;8
Облако-земля;"2022-11-03 22:14:05";744942664;41.82623;41.74138;-62979;0;16
Облако-облако;"2022-11-03 22:14:05";720916330;41.7117099;42.20182;-47275;4684;12
Облако-облако;"2022-11-03 22:14:05";798462769;41.92209;41.90814;8956;13579;14
Облако-земля;"2022-11-03 22:14:06";113380711;41.88388;41.5907399;-17969;0;10
Облако-земля;"2022-11-03 22:16:08";426775207;41.82215;41.77173;-26776;0;13
Облако-земля;"2022-11-03 22:16:33";840852604;41.80794;41.67075;-8423;0;14
Облако-земля;"2022-11-03 22:16:45";303641414;41.97413;41.5020499;-3401;0;8
Облако-облако;"2022-11-03 22:16:45";288554785;41.8267;41.91389;-4002;13635;13
Облако-земля;"2022-11-03 22:16:45";417914106;41.81712;41.46074;-6786;0;10
Облако-облако;"2022-11-03 22:16:53";161711305;41.82282;41.68375;5002;16101;8
Облако-земля;"2022-11-03 22:17:22";267400069;41.80541;41.6927;-27086;0;9
Облако-облако;"2022-11-03 22:17:41";246847009;41.81163;41.67531;4690;19847;6
Облако-облако;"2022-11-03 22:17:41";219659540;41.96624;41.73314;5284;3219;6
Облако-облако;"2022-11-03 22:18:01";492689711;41.90151;41.94277;5611;19243;8
Облако-земля;"2022-11-03 22:18:01";98469078;41.80742;41.6961299;-11768;0;12
Облако-земля;"2022-11-03 22:18:05";371057053;41.8479;41.47377;-20501;0;13
Облако-облако;"2022-11-03 22:18:05";352714742;42.00924;41.51555;-3781;4432;7
Облако-облако;"2022-11-03 22:18:20";123908133;41.80925;41.6979;-3109;7847;7
Облако-облако;"2022-11-03 22:18:20";377753806;41.83656;41.9149699;-3904;6106;8
Облако-облако;"2022-11-03 22:18:31";685854494;41.93656;41.69281;2908;6979;7
Облако-земля;"2022-11-03 22:18:52";902630166;41.81293;41.70844;-22902;0;10
Облако-облако;"2022-11-03 22:19:15";324221671;41.8955399;41.91002;14285;5662;12
Облако-земля;"2022-11-03 22:19:15";765556140;41.87542;41.63202;17915;0;14
Облако-облако;"2022-11-03 22:19:19";938774064;41.85731;41.46335;-41727;11001;15
Облако-земля;"2022-11-03 22:19:36";813463035;41.81173;41.71631;-19160;0;8
Облако-земля;"2022-11-03 22:19:52";655680122;41.81347;41.71359;-21251;0;14
Облако-земля;"2022-11-03 22:20:01";334616358;41.80952;41.68208;-15818;0;7
Облако-облако;"2022-11-03 22:20:17";210732941;41.81189;41.70278;9466;11446;14
Облако-облако;"2022-11-03 22:20:17";185760293;41.91333;41.86495;5485;7286;11
Облако-земля;"2022-11-03 22:20:51";132883811;41.82849;41.70219;-19570;0;17
Облако-облако;"2022-11-03 22:20:51";138570236;41.94574;41.8050799;10955;3006;12
Облако-земля;"2022-11-03 22:21:10";394398079;41.80176;41.7112399;-8615;0;9
Облако-облако;"2022-11-03 22:21:23";10505652;41.76843;41.6984;17656;14076;7
Облако-земля;"2022-11-03 22:21:47";936210867;41.82567;41.71264;-17784;0;17
Облако-облако;"2022-11-03 22:21:47";993396451;41.87025;41.89133;-12528;7792;10
Облако-земля;"2022-11-03 22:22:22";12040122;41.80293;41.74745;-46584;0;11
Облако-облако;"2022-11-03 22:22:22";24212740;41.96312;41.95496;-6307;13084;19
Облако-облако;"2022-11-03 22:22:44";845900177;41.83202;41.88548;-12503;3001;11
Облако-земля;"2022-11-03 22:22:45";212529770;41.8482;41.67765;41612;0;13
Облако-земля;"2022-11-03 22:22:45";495301836;41.97712;41.63116;-5455;0;7
Облако-облако;"2022-11-03 22:22:45";196661982;42.11888;41.79187;-4857;18260;13
Облако-земля;"2022-11-03 22:23:03";462795597;41.7898799;41.726;10929;0;7
Облако-облако;"2022-11-03 22:23:03";474550077;41.87609;41.89194;7163;6817;8
Облако-облако;"2022-11-03 22:23:03";464490203;41.96479;41.75792;3356;5894;8
Облако-облако;"2022-11-03 22:23:04";617978051;41.87994;41.12652;-16152;5033;14
Облако-земля;"2022-11-03 22:23:24";626347269;41.81307;41.74775;-8747;0;10
Облако-облако;"2022-11-03 22:23:34";463095576;41.80099;41.73477;6907;6665;9
Облако-облако;"2022-11-03 22:23:34";461599968;41.85172;41.93025;9629;3001;10
Облако-облако;"2022-11-03 22:23:34";492294249;41.94623;41.76418;3183;3022;6
Облако-земля;"2022-11-03 22:23:46";814961083;41.84174;41.74327;-10103;0;14
Облако-земля;"2022-11-03 22:23:58";716887362;41.79748;41.75636;-13905;0;7
Облако-облако;"2022-11-03 22:23:58";745345796;41.88314;41.90658;-5026;4928;15
Облако-земля;"2022-11-03 22:24:20";952322219;41.81166;41.72095;-38495;0;15
Облако-облако;"2022-11-03 22:24:21";534122429;41.80904;41.87514;16204;17323;12
Облако-облако;"2022-11-03 22:24:21";740843016;41.889;42.08156;-6969;4290;7
Облако-облако;"2022-11-03 22:24:21";802374544;41.89172;41.9563599;26688;18968;11
Облако-земля;"2022-11-03 22:24:39";746567104;41.81318;41.72434;-38353;0;13
Облако-облако;"2022-11-03 22:24:39";763972719;41.88206;41.92109;-24675;3106;10
Облако-земля;"2022-11-03 22:25:03";339413778;41.80849;41.70051;-26788;0;14
Облако-облако;"2022-11-03 22:25:04";365463658;41.78673;41.80463;-6782;4620;10
Облако-облако;"2022-11-03 22:25:04";436670881;41.93562;41.79311;3286;6301;8
Облако-земля;"2022-11-03 22:25:04";446448367;41.87556;41.60104;28425;0;14
Облако-облако;"2022-11-03 22:25:29";11475890;41.94376;41.7732699;7386;18967;8
Облако-облако;"2022-11-03 22:25:29";3979530;41.87097;41.91088;4119;6964;12
Облако-облако;"2022-11-03 22:26:02";990489623;41.85986;42.0269;7091;6315;16
Облако-земля;"2022-11-03 22:26:03";462459841;41.83437;41.70015;-10273;0;9
Облако-земля;"2022-11-03 22:26:23";816322756;41.82797;41.78246;-30698;0;11
Облако-облако;"2022-11-03 22:26:23";810850062;41.92092;41.79562;-3941;6573;7
Облако-земля;"2022-11-03 22:27:09";901602192;41.80668;41.76355;-45908;0;7
Облако-облако;"2022-11-03 22:27:10";222199381;41.76657;41.84067;11657;3620;7
Облако-облако;"2022-11-03 22:27:10";548687124;41.8925;41.87959;-11491;12654;7
Облако-земля;"2022-11-03 22:27:18";421381628;41.84362;41.36246;-25073;0;8
Облако-земля;"2022-11-03 22:27:33";65503620;41.83128;41.78654;-3936;0;8
Облако-облако;"2022-11-03 22:28:04";667118645;41.78683;41.14464;-22282;9444;9
Облако-облако;"2022-11-03 22:28:05";937920764;41.8844;41.85573;8467;5732;11
Облако-облако;"2022-11-03 22:28:05";997378742;41.9268;41.68472;-3020;19551;6
Облако-облако;"2022-11-03 22:28:05";924840991;41.80561;41.69126;8682;15172;9
Облако-облако;"2022-11-03 22:28:06";66412669;41.74371;41.8426;-6005;3063;14
Облако-облако;"2022-11-03 22:28:23";931407529;41.78982;41.76643;-6140;7426;9
Облако-облако;"2022-11-03 22:28:23";888848928;41.70155;41.66843;-4217;19544;8
Облако-облако;"2022-11-03 22:28:43";948347496;41.81608;41.69392;4310;3540;7
Облако-облако;"2022-11-03 22:28:44";667324694;41.90654;41.97645;-7343;10164;9
Облако-облако;"2022-11-03 22:28:44";444507371;41.83265;41.85882;5156;7882;8
Облако-земля;"2022-11-03 22:29:00";812058206;41.81817;41.81395;-7316;0;9
Облако-земля;"2022-11-03 22:29:10";955170417;41.8682;41.19535;-6848;0;12
Облако-земля;"2022-11-03 22:29:31";696892605;41.85134;41.90051;-28700;0;9
Облако-облако;"2022-11-03 22:29:31";487378038;41.83537;41.72744;-5866;4890;11
Облако-земля;"2022-11-03 22:29:48";20364290;41.99105;41.4138;14919;0;8
Облако-земля;"2022-11-03 22:29:48";19515299;41.8674;41.36575;-24719;0;12
Облако-земля;"2022-11-03 22:30:00";713369093;41.81111;41.7782;-15939;0;12
Облако-земля;"2022-11-03 22:30:21";839682387;41.87334;41.52722;-14763;0;6
Облако-облако;"2022-11-03 22:30:21";367350894;41.85164;42.04759;9206;5817;7
Облако-земля;"2022-11-03 22:30:50";741219030;41.82426;41.79003;-7551;0;11
Облако-земля;"2022-11-03 22:31:21";992744591;41.8396;41.81337;-56298;0;10
Облако-земля;"2022-11-03 22:31:57";83718840;41.80451;41.76961;-13306;0;7
Облако-облако;"2022-11-03 22:31:57";401449201;41.87013;41.26218;-11932;5264;10
Облако-земля;"2022-11-03 22:32:03";590222556;41.85545;41.32063;-13488;0;6
Облако-земля;"2022-11-03 22:32:26";765416789;41.81115;41.77275;-12929;0;11
Облако-облако;"2022-11-03 22:33:02";66594045;41.99954;41.82985;-8589;4523;7
Облако-земля;"2022-11-03 22:33:02";48904475;41.81809;41.7977;-14467;0;12
Облако-земля;"2022-11-03 22:33:25";24538531;41.8132499;41.77734;-9268;0;9
Облако-земля;"2022-11-03 22:33:26";977678208;41.89007;41.4528;-22620;0;14
Облако-земля;"2022-11-03 22:33:45";730506982;41.80304;41.93472;-52684;0;17
Облако-облако;"2022-11-03 22:33:45";106738411;41.90186;42.04173;-8674;4108;12
Облако-облако;"2022-11-03 22:34:33";113448928;41.81408;41.79836;-45215;3857;16
Облако-облако;"2022-11-03 22:34:44";718820102;41.68666;41.84133;-7408;7002;9
Облако-земля;"2022-11-03 22:34:44";727678000;41.8911;41.3981;-25184;0;5
Облако-земля;"2022-11-03 22:35:11";423229148;41.88027;41.21502;-3556;0;7
Облако-земля;"2022-11-03 22:35:16";109312100;41.75829;41.63226;-7597;0;14
Облако-облако;"2022-11-03 22:35:23";118888999;41.79258;41.81382;6560;13612;10
Облако-земля;"2022-11-03 22:35:49";755722990;42.72068;40.0917;-4871;0;11
Облако-земля;"2022-11-03 22:36:13";940525009;41.81324;41.82228;-41054;0;11
Облако-земля;"2022-11-03 22:36:53";393344891;41.86011;41.32186;-6299;0;10
Облако-земля;"2022-11-03 22:36:55";551075685;41.82793;41.8646699;-66273;0;10
Облако-облако;"2022-11-03 22:36:55";605486728;41.95027;41.87448;12654;11252;9
Облако-земля;"2022-11-03 22:37:24";186377609;41.84786;41.39154;-14878;0;9
Облако-земля;"2022-11-03 22:37:42";316496976;41.82339;41.74662;-20272;0;12
Облако-земля;"2022-11-03 22:37:42";225472000;41.9172;41.72;-22256;0;9
Облако-облако;"2022-11-03 22:38:21";496198170;41.84228;42.0136899;-7198;3011;7
Облако-земля;"2022-11-03 22:38:21";508983230;41.82903;41.86085;-22368;0;9
Облако-земля;"2022-11-03 22:38:46";441751405;41.76345;41.67337;-6170;0;9
Облако-облако;"2022-11-03 22:39:35";462072829;41.88104;41.2632199;-18391;18959;8
Облако-земля;"2022-11-03 22:39:39";950475656;41.84281;41.47065;-22277;0;10
Облако-земля;"2022-11-03 22:39:52";928855863;41.8187;41.99288;28966;0;8
Облако-земля;"2022-11-03 22:39:52";847579747;41.76684;41.77491;-19799;0;8
Облако-облако;"2022-11-03 22:39:52";755478144;41.81922;41.39446;-13760;5375;8
Облако-земля;"2022-11-03 22:39:52";789062599;41.96701;41.69435;-17503;0;7
Облако-земля;"2022-11-03 22:40:34";885942953;41.7605;41.69197;-6258;0;10
Облако-облако;"2022-11-03 22:40:34";861883372;41.80725;42.24806;-4279;10425;16
Облако-земля;"2022-11-03 22:41:05";297978116;41.76919;41.78945;-22316;0;8
Облако-земля;"2022-11-03 22:41:15";546964111;41.85693;41.47599;-50677;0;15
Облако-земля;"2022-11-03 22:41:24";96715389;41.76486;41.69341;-5719;0;10
Облако-облако;"2022-11-03 22:41:45";160466683;41.79386;41.81929;-6698;18602;10
Облако-земля;"2022-11-03 22:42:14";835558373;41.7604;41.70315;-5876;0;11
Облако-облако;"2022-11-03 22:42:29";613159904;41.78814;41.83016;11590;13065;8
Облако-земля;"2022-11-03 22:43:01";610526887;41.76563;41.73438;-5205;0;8
Облако-земля;"2022-11-03 22:43:04";631752434;41.85893;41.48782;-16209;0;9
Облако-облако;"2022-11-03 22:43:04";618189256;41.75351;41.69176;-23062;3009;12
Облако-облако;"2022-11-03 22:43:38";658247858;41.81809;42.01352;7429;9759;8
Облако-облако;"2022-11-03 22:43:38";634279949;41.78443;41.8393299;-10505;7413;8
Облако-земля;"2022-11-03 22:44:26";391773269;41.73247;41.65083;-9510;0;12
Облако-облако;"2022-11-03 22:44:26";814361998;41.95881;41.88259;3494;6684;7
Облако-земля;"2022-11-03 22:44:50";601374092;41.74365;41.67603;-10584;0;8
Облако-земля;"2022-11-03 22:45:02";314743649;41.84103;41.51312;-24150;0;9
Облако-облако;"2022-11-03 22:45:02";299272557;41.9742;41.54884;-19413;3994;9
Облако-облако;"2022-11-03 22:45:02";325649531;41.7211;41.73747;-12740;4984;16
Облако-облако;"2022-11-03 22:45:02";324752042;41.9288;41.68013;-12636;3016;13
Облако-земля;"2022-11-03 22:45:21";245266656;41.72679;41.69549;-9176;0;10
Облако-земля;"2022-11-03 22:46:05";516413967;41.7459599;41.75325;22306;0;11
Облако-земля;"2022-11-03 22:47:12";418262927;41.75394;41.7191199;-5420;0;8
Облако-облако;"2022-11-03 22:47:20";822844373;41.60624;41.33767;-26115;4241;9
Облако-земля;"2022-11-03 22:48:38";624377898;41.7768;41.57162;-26543;0;12
Облако-земля;"2022-11-03 22:48:39";59934961;41.77891;41.85761;-64281;0;15
Облако-земля;"2022-11-03 22:50:20";68047141;41.74469;41.73294;-8183;0;11
Облако-облако;"2022-11-03 22:50:20";136359388;41.9546599;41.81652;4066;9999;7
Облако-облако;"2022-11-03 22:50:52";858515696;41.84025;41.34455;-8400;7029;10
Облако-земля;"2022-11-03 22:51:38";384977070;41.89199;41.79816;-4206;0;7
Облако-земля;"2022-11-03 22:51:38";328350610;41.77144;41.76273;-23423;0;6
Облако-облако;"2022-11-03 22:52:04";39036812;41.97779;41.52622;-10489;15646;11
Облако-облако;"2022-11-03 22:52:04";236289094;41.7067;41.51571;4617;15642;7
Облако-облако;"2022-11-03 22:52:21";578186565;41.73866;41.7385;-3646;18312;8
Облако-земля;"2022-11-03 22:53:10";364834808;41.79694;41.54773;-7548;0;8
Облако-земля;"2022-11-03 22:53:17";859622116;41.76569;41.78626;-32638;0;12
Облако-земля;"2022-11-03 22:53:17";927493524;41.86004;41.7942899;-4599;0;8
Облако-облако;"2022-11-03 22:54:08";840741668;41.82538;41.66966;-9386;3054;9
Облако-облако;"2022-11-03 22:54:08";657211965;41.90981;41.81314;-29314;19465;8
Облако-облако;"2022-11-03 22:54:08";527256011;41.95672;41.9612399;5299;4183;7
Облако-земля;"2022-11-03 22:54:21";269521444;41.76717;41.79853;-29342;0;7
Облако-земля;"2022-11-03 22:55:11";279835162;41.80053;41.5678399;17445;0;11
Облако-земля;"2022-11-03 22:55:44";709671093;41.7289;41.75067;-12093;0;9
Облако-земля;"2022-11-03 22:57:09";809310103;41.81323;41.40281;-8512;0;11
Облако-земля;"2022-11-03 22:57:10";756945036;41.72781;41.77306;-13335;0;12
Облако-облако;"2022-11-03 22:57:10";745104198;41.81732;41.85872;-4822;7729;10
Облако-облако;"2022-11-03 22:58:27";464121497;41.80498;41.61493;-11162;19959;11
Облако-облако;"2022-11-03 22:58:27";595659722;41.8887799;42.14933;-8287;7344;10
Облако-облако;"2022-11-03 22:58:27";578038531;41.79049;41.95571;7802;3241;8
Облако-облако;"2022-11-03 22:59:27";973125499;41.81686;41.62968;-4313;19404;11
Облако-облако;"2022-11-03 22:59:28";157345791;41.96106;41.594;-8190;6348;11
Облако-земля;"2022-11-03 23:00:09";170835599;41.81572;41.6194599;-12241;0;12
Облако-облако;"2022-11-03 23:00:29";752162403;41.91878;41.67338;-155617;3387;14
Облако-земля;"2022-11-03 23:00:29";766126460;41.8358599;41.4206;-18094;0;8
Облако-земля;"2022-11-03 23:00:59";938104272;41.81956;41.64934;-15646;0;10
Облако-земля;"2022-11-03 23:01:47";592183485;41.8148399;41.64922;-10468;0;11
Облако-облако;"2022-11-03 23:02:35";401416720;41.74403;41.86875;5925;14430;8
Облако-облако;"2022-11-03 23:02:35";261350309;41.82868;42.07785;-9629;4984;7
Облако-облако;"2022-11-03 23:05:44";396876897;41.82573;41.89584;19950;6894;13
Облако-земля;"2022-11-03 23:05:44";215976237;41.79803;41.70803;-24563;0;10
Облако-облако;"2022-11-03 23:05:44";672971861;41.96829;41.42601;-4933;12661;8
Облако-земля;"2022-11-03 23:05:44";655746177;41.83023;41.40149;-24319;0;10
Облако-земля;"2022-11-03 23:05:51";437851304;41.60965;41.37822;-5996;0;11
Облако-облако;"2022-11-03 23:07:50";664575221;41.79754;41.80946;8568;10282;8
Облако-облако;"2022-11-03 23:07:50";600596717;41.93155;41.86257;6974;9873;7
Облако-земля;"2022-11-03 23:07:51";159504759;41.8128699;41.53283;-9450;0;8
Облако-земля;"2022-11-03 23:07:51";143551557;41.85043;41.68877;-3622;0;8
Облако-облако;"2022-11-03 23:08:53";584307418;41.79325;41.73617;5048;7742;11
Облако-облако;"2022-11-03 23:09:33";875045846;41.61255;41.39467;-3562;18914;7
Облако-облако;"2022-11-03 23:10:33";518384043;41.86108;41.932;11178;7341;13
Облако-земля;"2022-11-03 23:10:33";479911299;41.80652;41.72402;-7204;0;10
Облако-земля;"2022-11-03 23:10:33";853847278;41.75988;41.53732;-15966;0;6
