"Тип";"Время";"Наносекунды";"Широта";"Долгота";"Пик";"Высота";"Количествосенсоров"
Облако-земля;"2022-01-31 09:14:01";161907019;44.57048;38.97096;200597;0;18
Облако-облако;"2022-01-31 09:16:36";6498826;44.58705;39.00334;-25324;15221;7
Облако-земля;"2022-01-31 09:16:36";72162000;44.5605;38.9584;-30957;0;7
Облако-земля;"2022-01-31 09:16:36";52947000;44.5702;39.027;-64261;0;9
Облако-земля;"2022-01-31 09:17:07";425042000;44.7618;38.1292;106087;0;13
Облако-земля;"2022-01-31 09:19:24";986616000;44.7425;38.1744;-11819;0;9
Облако-земля;"2022-01-31 09:19:25";107534623;44.78585;38.14327;-20743;0;10
Облако-земля;"2022-01-31 09:42:28";790915000;44.6291;38.4602;-184275;0;5
Облако-облако;"2022-01-31 11:08:47";913868641;44.53517;38.39585;-7772;16812;7
Облако-земля;"2022-01-31 11:08:48";84789000;44.7535;38.6025;-17522;0;7
Облако-земля;"2022-01-31 11:08:48";8641000;44.5364;38.3827;-14966;0;9
Облако-земля;"2022-01-31 11:54:52";439701000;44.2747;39.1511;148309;0;6
Облако-земля;"2022-01-31 13:13:53";871038000;44.0575;39.5175;-5105;0;5
Облако-земля;"2022-01-31 13:32:21";686956000;44.1068;39.4819;-7120;0;6
Облако-земля;"2022-01-31 13:32:21";732624000;44.0621;39.4425;15747;0;7
Облако-земля;"2022-01-31 13:35:02";122845000;44.0578;39.4121;-6166;0;7
Облако-земля;"2022-01-31 13:43:02";296190000;44.0351;39.4281999;-13497;0;10
Облако-облако;"2022-01-31 13:47:35";594704322;44.06792;39.5042199;16648;12943;10
Облако-облако;"2022-01-31 13:47:35";709961263;44.12654;39.64869;7749;19440;8
Облако-земля;"2022-01-31 13:47:35";829267000;43.9532;39.4061;-7350;0;7
Облако-земля;"2022-01-31 13:49:37";343912769;44.03723;39.52282;-32387;0;18
Облако-облако;"2022-01-31 13:50:57";114106158;44.0451;39.50915;15378;19687;11
Облако-земля;"2022-01-31 14:19:58";877686000;45.066;37.2033;-220543;0;16
Облако-земля;"2022-01-31 14:28:40";502142033;44.96219;37.13749;-9253;0;9
Облако-земля;"2022-01-31 14:32:55";975372000;45.1694;37.4578;-61427;0;6
Облако-земля;"2022-01-31 14:37:01";632137000;45.0999;37.3679;19232;0;11
Облако-земля;"2022-01-31 14:37:01";413479000;45.1088;37.4532;26634;0;7
Облако-земля;"2022-01-31 14:39:11";705849000;45.1085;37.4834;-8036;0;8
Облако-земля;"2022-01-31 14:39:11";407215000;45.1947;37.6855;-85364;0;6
Облако-земля;"2022-01-31 14:39:11";746628000;45.1203;37.3669;-9508;0;7
Облако-земля;"2022-01-31 14:43:49";350465000;45.1151;37.5787;-5554;0;5
Облако-земля;"2022-01-31 15:01:56";726948000;44.361;38.9719;-15332;0;10
Облако-земля;"2022-01-31 15:06:11";803279000;44.3242;38.9718;-198289;0;5
Облако-земля;"2022-01-31 15:18:05";415250000;44.3479;39.0316;23755;0;6
