"Тип";"Время";"Наносекунды";"Широта";"Долгота";"Пик";"Высота";"Количествосенсоров"
Облако-облако;"2022-12-03 02:27:31";453246227;41.07302;40.77695;-39926;13378;11
Облако-земля;"2022-12-03 02:27:44";257441457;41.40629;40.81394;-17605;0;13
Облако-земля;"2022-12-03 02:29:35";657282837;41.4091;40.83994;-4764;0;9
Облако-земля;"2022-12-03 02:30:58";57867247;41.40035;40.78875;-37257;0;16
Облако-земля;"2022-12-03 02:32:43";657859000;41.0159;40.6649;-27434;0;7
Облако-земля;"2022-12-03 02:33:44";553733936;41.40044;40.86912;-45943;0;9
Облако-облако;"2022-12-03 02:33:44";562371745;41.36391;40.67783;4788;11289;14
Облако-облако;"2022-12-03 02:35:11";979406379;41.28864;41.06538;45438;13330;11
Облако-облако;"2022-12-03 02:35:11";542225027;41.05198;40.52009;-7929;18093;10
Облако-облако;"2022-12-03 02:35:11";809535803;41.081;40.81414;4992;3007;5
Облако-земля;"2022-12-03 02:35:49";734138372;41.37848;40.87162;-39734;0;16
Облако-облако;"2022-12-03 02:35:59";155402690;41.08332;40.77795;-8009;3044;8
Облако-земля;"2022-12-03 02:37:37";236011486;41.37635;40.83532;-45231;0;17
Облако-облако;"2022-12-03 02:37:37";341216525;41.5549899;40.95288;8745;11021;7
Облако-земля;"2022-12-03 02:40:10";821792339;41.3285;40.90054;-70984;0;18
Облако-облако;"2022-12-03 02:41:34";375141911;42.1464;40.25631;-22516;5974;12
Облако-земля;"2022-12-03 02:42:28";214856123;42.04559;40.20342;-6419;0;14
Облако-земля;"2022-12-03 02:42:48";737165205;41.38014;40.85083;-64905;0;13
Облако-земля;"2022-12-03 02:43:16";260100819;41.24315;40.65101;-28569;0;15
Облако-земля;"2022-12-03 02:44:06";778183555;41.37853;40.8623199;-7612;0;10
Облако-облако;"2022-12-03 02:45:17";13933051;41.21742;40.73608;-4876;6551;12
Облако-земля;"2022-12-03 02:46:02";857555180;41.36575;40.86782;-64617;0;15
Облако-земля;"2022-12-03 02:46:47";359505404;41.27002;40.69304;-5996;0;8
Облако-облако;"2022-12-03 02:47:11";463626314;41.03718;40.69606;3732;18089;8
Облако-земля;"2022-12-03 02:47:37";640247124;41.23813;40.65809;-47585;0;15
Облако-облако;"2022-12-03 02:47:37";650790809;41.3217799;40.92208;-4801;12144;8
Облако-земля;"2022-12-03 02:48:25";628120826;41.3609;40.85479;-6038;0;7
Облако-облако;"2022-12-03 02:49:18";404138971;41.25962;40.67014;-19685;3102;12
Облако-земля;"2022-12-03 02:50:02";500448964;41.11788;40.72903;-4668;0;8
Облако-земля;"2022-12-03 02:50:39";936935125;41.01752;40.62805;-6243;0;12
Облако-земля;"2022-12-03 02:50:55";813701674;41.20908;40.76786;-7289;0;13
Облако-облако;"2022-12-03 02:51:00";813960702;41.38677;40.50323;-52755;5595;11
Облако-земля;"2022-12-03 02:51:57";393152126;41.37693;40.87342;-38621;0;15
Облако-облако;"2022-12-03 02:51:57";627136522;41.31201;41.043;14892;17022;13
Облако-облако;"2022-12-03 02:51:57";390618172;41.41295;41.07212;-29250;9529;14
Облако-облако;"2022-12-03 02:53:00";680230878;41.05867;40.9003299;-18475;3835;17
Облако-земля;"2022-12-03 02:53:01";408865875;41.06752;40.80121;-30343;0;12
Облако-земля;"2022-12-03 02:53:52";319442411;41.36436;40.89619;-12267;0;13
Облако-облако;"2022-12-03 02:53:52";351583625;41.32356;40.78347;-3073;18976;6
Облако-земля;"2022-12-03 03:11:21";363842544;41.02432;39.21072;-11665;0;14
Облако-земля;"2022-12-03 03:13:33";886437269;41.10075;40.66223;-25281;0;8
Облако-земля;"2022-12-03 03:17:51";379384439;41.19016;41.03741;65041;0;16
Облако-земля;"2022-12-03 03:17:52";321482589;41.15959;41.16887;-7553;0;12
Облако-земля;"2022-12-03 03:21:56";585036671;41.0043099;38.7767399;-15748;0;15
Облако-облако;"2022-12-03 03:21:56";692711533;41.04632;38.97177;-4261;19393;11
Облако-облако;"2022-12-03 03:23:11";67686482;41.34136;40.58406;-8037;10058;10
Облако-облако;"2022-12-03 03:23:37";963897005;41.06947;38.86541;-9626;7794;17
Облако-земля;"2022-12-03 03:23:37";968278381;41.00067;38.75971;-26108;0;14
Облако-земля;"2022-12-03 03:29:15";724195180;41.18929;38.87193;63113;0;11
Облако-облако;"2022-12-03 03:32:27";278806637;41.25061;38.15899;-30711;3890;10
Облако-облако;"2022-12-03 03:39:14";962459149;41.02405;38.83514;4189;12273;5
Облако-земля;"2022-12-03 03:39:14";907720203;41.08535;38.93185;-207261;0;10
Облако-земля;"2022-12-03 03:39:15";200462081;41.02458;38.70828;-2684;0;6
Облако-облако;"2022-12-03 03:46:32";194909710;41.04952;38.8761;3598;15105;6
Облако-облако;"2022-12-03 03:48:12";374678215;41.01643;39.05177;5397;5418;7
Облако-земля;"2022-12-03 03:53:32";41671647;41.04666;40.23592;-33198;0;7
Облако-облако;"2022-12-03 03:53:32";39646235;41.21413;40.28075;-19752;4972;15
Облако-облако;"2022-12-03 03:57:52";12255000;41.14739;40.2757;-23864;12042;7
Облако-облако;"2022-12-03 04:07:09";968479408;41.2031;40.26093;-25857;12355;9
Облако-земля;"2022-12-03 04:07:35";999297670;41.01553;39.0687;-9193;0;15
Облако-земля;"2022-12-03 04:11:43";360097344;41.03578;39.09353;-38622;0;18
Облако-облако;"2022-12-03 04:13:34";93713344;41.01865;40.2598399;-3512;5271;8
Облако-облако;"2022-12-03 04:14:46";815657427;41.06541;39.21272;-6987;13567;11
Облако-земля;"2022-12-03 04:17:23";127907932;41.06812;39.16615;65240;0;15
Облако-облако;"2022-12-03 04:18:58";605453947;41.06882;39.25217;-7122;3032;9
Облако-земля;"2022-12-03 04:22:21";367688481;41.03944;39.22584;-12062;0;15
Облако-земля;"2022-12-03 04:23:50";479114352;41.01827;39.15631;12457;0;14
Облако-земля;"2022-12-03 04:26:23";8768339;41.08694;39.29202;-15312;0;13
Облако-облако;"2022-12-03 04:28:42";866198016;41.23576;39.25164;-12929;4185;16
Облако-земля;"2022-12-03 04:28:42";874409182;41.08762;39.30361;-10363;0;16
Облако-земля;"2022-12-03 04:31:15";741816516;41.06862;39.30501;-13566;0;14
Облако-земля;"2022-12-03 04:36:56";286632633;41.08771;39.46114;-68846;0;16
Облако-земля;"2022-12-03 04:39:57";793435825;41.10159;39.43625;-12943;0;14
Облако-земля;"2022-12-03 04:41:52";372529269;41.0861;39.46761;-10807;0;13
Облако-земля;"2022-12-03 04:42:34";155763167;41.07768;39.35733;-80228;0;17
Облако-облако;"2022-12-03 04:47:26";332824869;41.0858;40.08725;-3411;18750;7
Облако-земля;"2022-12-03 04:49:38";853837589;41.132;39.50285;-53096;0;15
Облако-облако;"2022-12-03 04:53:37";539674123;41.27597;39.3507;-23795;13927;11
Облако-земля;"2022-12-03 04:53:37";743988786;41.12582;39.47882;-13257;0;13
Облако-земля;"2022-12-03 04:53:37";540807000;41.2159;39.4704;-80520;0;14
Облако-земля;"2022-12-03 04:56:07";480101591;41.11706;40.54857;-5433;0;7
Облако-облако;"2022-12-03 04:57:11";207030591;41.08465;39.49223;9478;9212;13
Облако-земля;"2022-12-03 05:00:13";638935781;41.10418;39.49298;-100710;0;18
Облако-земля;"2022-12-03 05:05:42";461573786;41.07828;39.52676;-11870;0;13
Облако-облако;"2022-12-03 05:09:19";135603281;41.09144;39.5180999;-96200;10156;17
Облако-земля;"2022-12-03 05:15:06";329170836;41.03511;39.49072;17615;0;14
Облако-земля;"2022-12-03 05:23:11";187050261;41.07734;39.7488;-25823;0;15
Облако-земля;"2022-12-03 05:25:36";814845573;41.10273;39.72703;-13969;0;14
Облако-облако;"2022-12-03 05:25:36";808868526;41.17841;39.8430899;-12571;3054;13
Облако-облако;"2022-12-03 05:25:37";45728224;41.06266;39.57721;3076;10793;6
Облако-облако;"2022-12-03 05:28:55";795275189;41.094;39.72273;-31734;9211;18
Облако-земля;"2022-12-03 05:30:33";354025756;41.07605;39.8151;-8293;0;13
Облако-земля;"2022-12-03 05:32:16";982967285;41.09334;39.60242;-26108;0;16
Облако-земля;"2022-12-03 05:34:30";396149680;41.10561;39.73348;-7034;0;11
Облако-облако;"2022-12-03 05:34:30";379087049;41.19083;39.87963;-110948;10055;14
Облако-земля;"2022-12-03 05:36:47";466631084;41.08882;39.75595;-21740;0;13
Облако-облако;"2022-12-03 05:36:47";521760246;41.1096;39.61575;5999;10607;11
Облако-земля;"2022-12-03 05:41:59";456714124;41.0888599;39.77839;-14545;0;13
Облако-облако;"2022-12-03 05:44:37";151323878;41.07081;39.77637;-40568;14001;19
Облако-земля;"2022-12-03 05:44:37";151918616;41.17246;39.92933;-209689;0;13
Облако-земля;"2022-12-03 05:46:49";705605363;41.22325;39.86828;-77971;0;10
Облако-земля;"2022-12-03 05:46:49";725258724;41.07324;39.81216;-14679;0;17
Облако-земля;"2022-12-03 05:48:11";741580059;41.08149;39.80729;-56901;0;15
Облако-облако;"2022-12-03 05:48:11";739743314;41.02634;39.91089;-19228;7847;10
Облако-земля;"2022-12-03 05:49:44";266702623;41.08272;39.80706;14444;0;13
Облако-облако;"2022-12-03 05:52:49";493307571;41.0834199;39.64005;-6057;3315;10
Облако-земля;"2022-12-03 05:59:36";404872038;41.04332;39.95281;-21194;0;16
Облако-земля;"2022-12-03 06:00:53";502906323;41.1317;39.80892;-5808;0;14
Облако-земля;"2022-12-03 06:40:42";297431388;41.42508;40.06222;-9806;0;15
Облако-облако;"2022-12-03 06:59:35";844959843;41.44873;40.11046;-10411;13271;12
Облако-земля;"2022-12-03 06:59:35";937161495;41.54742;40.06086;45425;0;15
Облако-земля;"2022-12-03 07:33:32";331216980;41.67727;40.5916;-7499;0;13
Облако-земля;"2022-12-03 07:39:09";118113298;41.69192;40.61233;-13362;0;14
Облако-облако;"2022-12-05 06:05:06";198553687;43.66616;38.33328;-13597;18026;17
Облако-облако;"2022-12-05 06:06:45";278702463;43.66838;38.33133;2456;18991;6
Облако-земля;"2022-12-05 06:24:22";185363927;43.66381;38.35385;30599;0;17
Облако-земля;"2022-12-05 06:54:13";122940692;43.5385;38.29036;-25467;0;18
Облако-земля;"2022-12-05 15:03:24";201023273;41.2455;40.78091;-9374;0;11
Облако-земля;"2022-12-05 19:08:12";763756791;42.05392;39.69057;79948;0;15
Облако-облако;"2022-12-05 19:10:03";580416427;42.0458799;39.72045;-5862;16114;10
Облако-земля;"2022-12-06 07:40:51";594310037;41.60549;39.18883;-3860;0;7
Облако-земля;"2022-12-07 04:47:42";455142524;44.10357;38.80319;179627;0;16
Облако-облако;"2022-12-08 19:23:58";594708483;43.82362;37.57212;3118;5509;5
Облако-облако;"2022-12-18 00:02:18";793750635;47.901;36.71823;-8532;19240;18
Облако-облако;"2022-12-18 00:02:19";16605824;47.84263;36.53427;-7015;13479;12
Облако-земля;"2022-12-18 00:07:06";633220616;47.97065;36.68923;-56909;0;15
Облако-земля;"2022-12-18 00:07:06";152635738;47.85173;36.57506;-140150;0;18
Облако-земля;"2022-12-18 00:11:33";931613615;47.91399;36.66691;-145975;0;15
Облако-облако;"2022-12-18 00:11:34";19938822;47.84369;36.529;-6285;4812;14
Облако-земля;"2022-12-18 00:13:26";759310321;47.92463;36.68802;-33238;0;15
Облако-земля;"2022-12-18 00:15:30";705573446;47.91358;36.73972;-72056;0;17
Облако-облако;"2022-12-18 15:04:08";868086669;42.92757;36.84507;-5270;6118;9
Облако-земля;"2022-12-25 14:09:22";524569064;43.85993;39.17602;26121;0;12
Облако-облако;"2022-12-25 21:34:35";718985748;43.57291;39.60446;6351;4222;10
Облако-земля;"2022-12-25 21:34:35";725030853;43.47321;39.4872299;59071;0;9
Облако-земля;"2022-12-25 21:39:09";94056860;43.47246;39.58983;24330;0;14
Облако-земля;"2022-12-25 21:45:15";566873330;43.49355;39.59145;41902;0;15
Облако-земля;"2022-12-25 21:51:55";575967466;43.59977;39.54387;-34271;0;6
Облако-облако;"2022-12-25 21:51:55";386085272;43.5178;39.61533;-50788;9174;9
Облако-земля;"2022-12-25 22:06:24";368186438;43.48538;39.65068;60712;0;11
Облако-земля;"2022-12-25 23:40:48";220481919;42.6045299;40.92333;117028;0;15
Облако-облако;"2022-12-26 00:28:26";677383176;42.10682;39.40947;-12554;10132;13
Облако-облако;"2022-12-26 00:28:26";660920637;41.98129;39.42653;-18495;7465;16
Облако-земля;"2022-12-26 02:33:21";786805211;42.67561;39.5737;86090;0;16
Облако-облако;"2022-12-26 02:36:07";805737405;42.62989;39.61764;-5162;4990;8
Облако-земля;"2022-12-26 16:31:21";46412583;41.6611;37.2586;-20515;0;13
Облако-земля;"2022-12-28 09:01:46";520955037;42.99544;38.81264;71456;0;14
Облако-земля;"2022-12-28 09:11:20";737119005;43.22762;39.05749;-5652;0;12
Облако-облако;"2022-12-28 09:26:42";571350170;42.87907;40.05427;-4130;3507;8
Облако-земля;"2022-12-28 09:27:34";885107035;42.88612;40.07618;-5438;0;11
Облако-земля;"2022-12-28 09:36:45";918835415;43.14237;39.3957;145457;0;19
Облако-земля;"2022-12-28 09:42:12";358228218;43.09441;39.34332;60181;0;18
Облако-земля;"2022-12-28 09:47:11";385007563;43.17454;39.3839;-8537;0;14
Облако-земля;"2022-12-28 09:47:11";168132321;43.23949;39.61999;-87458;0;9
Облако-земля;"2022-12-28 09:48:51";939270580;43.18831;39.44315;-10088;0;7
Облако-земля;"2022-12-28 09:50:42";354596500;43.18754;39.39927;-4215;0;9
Облако-земля;"2022-12-28 09:52:08";368428995;43.1131699;39.44779;-6422;0;12
Облако-земля;"2022-12-28 09:52:09";131458546;43.21794;39.46844;-7703;0;12
Облако-земля;"2022-12-28 11:19:28";693996773;41.56684;39.87125;-27299;0;13
Облако-облако;"2022-12-28 11:21:32";957805753;41.54481;39.8739599;4152;9882;8
Облако-земля;"2022-12-28 11:25:17";368637880;41.5741;39.9656;-15807;0;15
Облако-земля;"2022-12-28 11:35:01";895561511;41.54322;40.2114199;51638;0;17
Облако-земля;"2022-12-28 12:39:03";562433811;41.8646;41.27365;-8243;0;11
Облако-земля;"2022-12-28 12:40:42";788583831;41.87675;41.28871;-8300;0;13
Облако-облако;"2022-12-28 14:14:05";585398581;42.34335;41.46633;7172;9453;13
Облако-земля;"2022-12-28 14:54:07";615070235;42.4251099;41.8917;165403;0;15
Облако-облако;"2022-12-28 14:58:38";739506426;42.42231;41.8958;16682;6198;14
Облако-облако;"2022-12-28 15:00:26";167175656;42.36627;41.9474;-9944;13433;9
Облако-облако;"2022-12-28 15:02:57";575575244;42.3198;41.8405;17201;6730;14
Облако-облако;"2022-12-28 15:02:57";482577031;42.33561;41.9853;-4823;15703;7
Облако-облако;"2022-12-28 15:03:54";821592571;42.37607;41.95695;-10900;7250;7
Облако-облако;"2022-12-28 15:04:15";543829399;42.3714299;41.97766;-14095;3003;14
Облако-земля;"2022-12-28 15:04:48";258846843;42.3215;41.92795;-11729;0;14
Облако-облако;"2022-12-28 15:06:59";209518895;42.34095;41.959;4687;7408;7
Облако-облако;"2022-12-28 15:08:14";234445848;42.34358;41.9758;-6658;16487;8
Облако-облако;"2022-12-28 15:08:14";257344730;42.29402;41.83433;3317;17527;6
Облако-земля;"2022-12-28 15:08:27";519150378;42.42157;42.01606;7153;0;10
Облако-облако;"2022-12-28 15:09:13";897033230;42.37817;42.0121899;-12897;4273;14
Облако-земля;"2022-12-28 15:10:52";593142794;42.35501;41.99936;-10540;0;14
Облако-облако;"2022-12-28 15:11:34";665939819;42.31261;41.82937;9140;5454;18
Облако-земля;"2022-12-28 15:12:41";617359422;42.48986;42.07606;-16069;0;19
Облако-земля;"2022-12-28 15:12:41";346965000;42.3347;41.989;-19620;0;5
Облако-облако;"2022-12-28 15:13:54";883672055;42.35275;42.02584;5991;7499;11
Облако-земля;"2022-12-28 15:15:18";676163243;42.29351;41.8422;-6560;0;12
Облако-земля;"2022-12-28 15:15:41";476874395;42.24942;41.86867;-5358;0;8
Облако-земля;"2022-12-28 15:16:26";218753087;42.28819;41.86131;-5528;0;8
Облако-облако;"2022-12-28 15:18:00";890928798;42.26598;41.70165;-122178;3013;9
Облако-облако;"2022-12-28 15:18:01";339022824;42.46821;42.13573;-15329;10407;11
Облако-облако;"2022-12-28 15:20:18";121877611;42.33825;42.02394;-40215;6450;16
Облако-земля;"2022-12-28 15:20:52";186596577;42.36524;42.06724;-13328;0;17
Облако-облако;"2022-12-28 15:22:30";955325970;42.33885;42.04768;9092;18306;12
Облако-земля;"2022-12-28 15:22:31";265668351;42.55175;42.1423599;-54466;0;12
Облако-земля;"2022-12-28 15:25:53";512328981;42.41198;42.15808;23302;0;15
Облако-облако;"2022-12-28 15:26:47";262246919;42.38657;42.16617;51452;5062;16
Облако-земля;"2022-12-28 15:28:01";698344879;42.39719;42.15161;36572;0;15
Облако-земля;"2022-12-28 15:30:46";19884236;42.39076;42.13373;-14354;0;13
Облако-земля;"2022-12-28 15:30:57";635535350;42.31957;42.09567;44308;0;16
Облако-облако;"2022-12-28 15:33:16";707380099;42.3802;42.18176;9604;6480;9
Облако-земля;"2022-12-28 15:34:56";167763414;42.37269;42.22049;40926;0;17
Облако-земля;"2022-12-28 16:01:35";524281612;41.80007;41.66709;35452;0;15
Облако-облако;"2022-12-28 16:02:33";222799718;41.78349;41.66097;10510;5459;14
Облако-облако;"2022-12-28 16:07:14";675193093;41.92822;41.98436;18222;12475;14
Облако-земля;"2022-12-28 16:29:13";998078361;41.53103;41.11354;-18841;0;11
Облако-земля;"2022-12-28 16:31:13";181206394;41.6796099;41.65541;-11433;0;12
Облако-земля;"2022-12-28 16:33:08";771690795;41.74944;41.74167;-19793;0;8
Облако-земля;"2022-12-28 16:47:16";642159474;41.63707;41.70801;164181;0;18
Облако-облако;"2022-12-28 16:47:16";638937460;41.68441;41.82724;15176;3249;13
Облако-земля;"2022-12-28 16:50:54";995579389;41.59391;41.6357799;-12420;0;10
Облако-земля;"2022-12-28 16:59:36";491792289;41.51809;41.463;117251;0;19
