"Тип";"Время";"Наносекунды";"Широта";"Долгота";"Пик";"Высота";"Количествосенсоров"
Облако-облако;"2021-01-12 18:46:20";921103320;41.7581599;40.3248;-4880;13847;7
Облако-земля;"2021-01-12 18:46:21";11296000;41.7879999;40.2132999;20957;0;6
Облако-земля;"2021-01-12 18:47:12";920572000;42.4592;41.5415;42871;0;6
Облако-земля;"2021-01-12 18:47:12";962529000;42.6218999;41.5661;-21202;0;8
Облако-земля;"2021-01-12 18:47:12";943945000;42.5856;41.5785;-26480;0;6
Облако-облако;"2021-01-12 18:47:13";232901584;42.52802;41.65249;-4604;11023;6
Облако-земля;"2021-01-12 18:47:43";495936000;41.7040999;40.3265;36264;0;7
Облако-земля;"2021-01-12 18:47:43";516547000;41.7664;40.3156;20332;0;6
Облако-земля;"2021-01-12 18:47:43";454669000;41.7650999;40.2943;55864;0;12
Облако-земля;"2021-01-12 18:47:43";446269133;41.74262;40.29713;-15418;0;12
Облако-земля;"2021-01-12 18:48:06";420841000;42.6072;41.4993;26822;0;7
Облако-земля;"2021-01-12 18:48:06";442959033;42.58721;41.5897;-19137;0;9
Облако-земля;"2021-01-12 18:48:42";457757000;42.4653;41.5663;-13901;0;5
Облако-облако;"2021-01-12 18:48:42";379440966;42.57518;41.61685;-12408;17966;5
Облако-земля;"2021-01-12 18:49:12";283107000;42.6126;41.5801;15612;0;9
Облако-земля;"2021-01-12 18:49:12";800596000;42.5747;41.5509;26833;0;5
Облако-облако;"2021-01-12 18:49:12";265119806;42.52256;41.48521;5352;11276;8
Облако-земля;"2021-01-12 18:49:46";548698000;42.619;41.5755;18945;0;5
Облако-земля;"2021-01-12 18:49:46";573230000;42.6945;41.4997;-13383;0;10
Облако-земля;"2021-01-12 18:49:47";137485757;42.65809;41.69826;-19635;0;11
Облако-земля;"2021-01-12 18:50:24";119754000;42.6849;41.5997;-10627;0;5
Облако-земля;"2021-01-12 18:50:24";512848000;42.658;41.5543;-8911;0;5
Облако-облако;"2021-01-12 18:50:24";482791743;42.54263;41.59872;8735;19542;14
Облако-земля;"2021-01-12 18:51:03";646896000;42.677;41.4857;-21987;0;10
Облако-земля;"2021-01-12 18:51:03";747906000;42.7253;41.5313;-8660;0;6
Облако-земля;"2021-01-12 18:51:03";613229000;42.6664;41.465;24483;0;8
Облако-земля;"2021-01-12 18:51:21";226308000;41.7398;40.3713;-12132;0;5
Облако-земля;"2021-01-12 18:51:21";47701464;41.7383;40.32821;45003;0;15
Облако-земля;"2021-01-12 18:51:23";210563000;41.4904;40.7941;-5876;0;5
Облако-земля;"2021-01-12 18:51:23";278266000;41.6227;40.5235;-12769;0;6
Облако-земля;"2021-01-12 18:51:42";143845000;42.5889;41.5792;56518;0;12
Облако-земля;"2021-01-12 18:51:42";177811000;42.6137;41.6186999;-20586;0;6
Облако-облако;"2021-01-12 18:51:42";195861942;42.58127;41.63411;12633;17700;8
Облако-земля;"2021-01-12 18:52:17";171458000;42.6131;41.6332;-6685;0;5
Облако-облако;"2021-01-12 18:52:17";136396132;42.61978;41.66817;8507;13295;9
Облако-земля;"2021-01-12 18:52:43";546854000;41.5081;40.6049;18378;0;7
Облако-земля;"2021-01-12 18:52:43";596538000;41.6322;40.6695;18919;0;8
Облако-облако;"2021-01-12 18:52:43";633205981;41.55583;40.58523;11917;14661;10
Облако-облако;"2021-01-12 18:53:04";688523772;42.6264899;41.65079;4332;16388;7
Облако-облако;"2021-01-12 18:53:04";357466928;42.62082;41.63882;14764;8907;13
Облако-земля;"2021-01-12 18:53:45";929291000;42.8282;41.438;16782;0;8
Облако-земля;"2021-01-12 18:53:46";108143000;42.6484;41.6761;20689;0;6
Облако-земля;"2021-01-12 18:53:46";159659000;42.7654;41.667;38928;0;6
Облако-земля;"2021-01-12 18:53:46";251282000;42.6637;41.6522999;-13107;0;7
Облако-земля;"2021-01-12 18:53:46";57254000;42.6571;41.6323;-22499;0;5
Облако-земля;"2021-01-12 18:53:46";210488322;42.64076;41.70371;-30584;0;14
Облако-облако;"2021-01-12 18:53:46";561902935;42.57643;41.5578;6165;17099;5
Облако-земля;"2021-01-12 18:54:40";735330000;42.6689;41.6693;-17681;0;9
Облако-земля;"2021-01-12 18:54:40";893180000;41.3815;40.6954;-14843;0;5
Облако-земля;"2021-01-12 18:54:40";893733188;42.67045;41.74351;-20335;0;14
Облако-земля;"2021-01-12 18:55:20";755314353;41.7444;40.39505;-35807;0;14
Облако-земля;"2021-01-12 18:55:21";503169000;42.6156999;41.6487;-12083;0;5
Облако-облако;"2021-01-12 18:55:21";477588606;42.5908;41.71452;-9798;12963;11
Облако-земля;"2021-01-12 18:55:59";315067000;42.6198;41.6611;-12496;0;7
Облако-земля;"2021-01-12 18:55:59";346552000;42.673;41.6406;-12934;0;8
Облако-земля;"2021-01-12 18:55:59";396355000;42.4141;41.371;-19122;0;6
Облако-земля;"2021-01-12 18:55:59";447366000;42.7087999;41.7367;19914;0;6
Облако-облако;"2021-01-12 18:55:59";277156551;42.60953;41.63464;14288;17214;9
Облако-облако;"2021-01-12 18:55:59";803990527;42.50267;41.76682;-6514;18521;5
Облако-земля;"2021-01-12 18:56:44";311582000;41.8221;40.3957;20306;0;7
Облако-облако;"2021-01-12 18:56:44";345598853;41.76665;40.44555;12532;17658;11
Облако-земля;"2021-01-12 18:57:24";958295000;42.6599999;41.6415;23167;0;5
Облако-земля;"2021-01-12 18:57:24";991223000;42.668;41.6642;37343;0;5
Облако-земля;"2021-01-12 18:57:25";841308000;42.6834;41.6685;23670;0;7
Облако-земля;"2021-01-12 18:57:25";19744000;42.6141;41.6572;-17002;0;12
Облако-земля;"2021-01-12 18:58:12";464847000;41.805;40.3782;27682;0;6
Облако-облако;"2021-01-12 18:58:12";518623802;41.77925;40.5009;17238;18758;16
Облако-земля;"2021-01-12 18:58:44";415702000;42.7518;41.5519;18649;0;6
Облако-земля;"2021-01-12 18:58:44";442854000;42.6468;41.685;16776;0;6
Облако-облако;"2021-01-12 18:58:44";403831053;42.63369;41.76776;-16239;17461;7
Облако-земля;"2021-01-12 18:59:55";225255000;42.6784;41.7075;-14662;0;6
Облако-земля;"2021-01-12 18:59:55";145134000;42.6907;41.6986;28068;0;6
Облако-земля;"2021-01-12 18:59:55";189951000;42.6049999;41.7079;-13234;0;5
Облако-облако;"2021-01-12 18:59:55";244081201;42.63938;41.72772;11548;13471;9
Облако-земля;"2021-01-12 19:02:43";465006000;42.4929;41.9903;-8985;0;6
Облако-земля;"2021-01-12 19:03:16";99589000;43.0231;40.5977;15418;0;5
Облако-земля;"2021-01-12 19:04:20";812349000;41.0581;39.8759;18147;0;5
Облако-земля;"2021-01-12 19:05:12";425628000;41.0636;39.8514;15831;0;6
Облако-земля;"2021-01-12 19:05:59";117147000;41.1277;39.9582;22194;0;7
Облако-земля;"2021-01-12 19:05:59";32775000;41.1188;39.9349;20872;0;6
Облако-облако;"2021-01-12 19:06:52";974016583;41.06528;39.9637699;-12383;19220;14
Облако-земля;"2021-01-12 19:08:00";265110000;42.5413;41.8667;-90222;0;5
Облако-облако;"2021-01-12 19:08:00";301773648;42.6458;41.80776;14202;9431;14
Облако-земля;"2021-01-12 19:09:03";262688000;41.8111;41.0744;-12826;0;5
Облако-земля;"2021-01-12 19:09:03";305337000;41.6862;41.0053;-14579;0;7
Облако-земля;"2021-01-12 19:10:45";757428000;41.8877;41.0417;-22114;0;7
Облако-облако;"2021-01-12 19:10:45";705068515;41.75786;41.13132;-13667;15699;10
Облако-земля;"2021-01-12 19:14:14";985119041;42.66301;41.91444;-121650;0;13
Облако-земля;"2021-01-12 19:14:15";34990000;42.7524;41.7712999;-9599;0;6
Облако-земля;"2021-01-12 19:16:37";556048351;42.38675;42.04403;-40945;0;15
Облако-земля;"2021-01-12 19:16:57";501585513;41.71279;41.04501;-35356;0;17
Облако-земля;"2021-01-12 19:16:57";472246000;41.7748;41.0772;-15980;0;7
Облако-земля;"2021-01-12 19:17:24";832450000;42.6171999;41.9459;92697;0;8
Облако-земля;"2021-01-12 19:17:24";835673252;42.69005;41.99727;-77984;0;15
Облако-земля;"2021-01-12 19:17:25";303499000;42.7382;41.9022999;-12847;0;5
Облако-облако;"2021-01-12 19:18:01";790889832;42.37637;42.00945;-18531;17802;10
Облако-земля;"2021-01-12 19:18:52";126377000;41.7002;41.0332999;-14183;0;5
Облако-земля;"2021-01-12 19:18:52";64402000;41.7623;41.073;-16177;0;8
Облако-земля;"2021-01-12 19:18:52";241323000;41.8192;41.1087;-14346;0;5
Облако-облако;"2021-01-12 19:18:52";44071808;41.70922;41.07786;25392;18350;5
Облако-земля;"2021-01-12 19:20:00";154778000;41.7620999;41.0662;24110;0;5
Облако-земля;"2021-01-12 19:20:00";212901991;41.7169;41.1077299;-25304;0;16
Облако-земля;"2021-01-12 19:20:24";279974000;41.7367;41.2515;-10052;0;5
Облако-земля;"2021-01-12 19:21:01";634323000;41.7364;41.0677;-12560;0;6
Облако-земля;"2021-01-12 19:21:01";698813000;41.7628;41.0749;19947;0;5
Облако-земля;"2021-01-12 19:21:55";794120000;41.7387;41.0957;15544;0;9
Облако-земля;"2021-01-12 19:21:56";62577951;41.71543;41.13832;-10324;0;16
Облако-земля;"2021-01-12 19:22:50";588871000;42.3939;41.9797;15020;0;6
Облако-земля;"2021-01-12 19:22:50";574565965;42.38747;42.04611;-45559;0;10
Облако-облако;"2021-01-12 19:29:17";713723040;44.53555;36.00262;12796;8313;11
Облако-земля;"2021-01-12 19:30:22";611382204;43.03557;40.8501199;-16661;0;10
Облако-облако;"2021-01-12 19:32:14";698164550;44.50206;36.04683;-16244;16975;5
Облако-земля;"2021-01-12 19:32:38";524246469;43.05685;40.89098;-25535;0;16
Облако-земля;"2021-01-12 19:33:56";763359000;44.5825;36.0405;15669;0;7
Облако-облако;"2021-01-12 19:33:56";439728184;44.60193;36.02346;-19003;14835;5
Облако-земля;"2021-01-12 19:34:56";615497000;41.8609;41.3823;53901;0;7
Облако-земля;"2021-01-12 19:35:53";206795000;42.0201;41.5244;-12565;0;5
Облако-земля;"2021-01-12 19:35:58";940285000;43.0197;41.2603;-9389;0;7
Облако-облако;"2021-01-12 19:37:42";615690887;41.85101;41.36958;-18089;14125;16
Облако-земля;"2021-01-12 19:37:43";186632000;42.0516999;41.2765;23413;0;7
Облако-земля;"2021-01-12 19:38:53";260583127;41.86589;41.3807;-20572;0;7
Облако-земля;"2021-01-12 19:39:02";326411000;42.7912;42.1614;42631;0;7
Облако-облако;"2021-01-12 19:39:02";372185172;42.73704;42.2139;9942;19922;9
Облако-земля;"2021-01-12 19:39:31";969028307;42.0682;41.03788;-34417;0;11
Облако-земля;"2021-01-12 19:39:58";721157000;41.9384;41.4338;32589;0;7
Облако-облако;"2021-01-12 19:39:58";611906485;41.89879;41.47885;18680;11026;13
Облако-облако;"2021-01-12 19:40:55";889204428;42.02178;40.84668;6040;16115;7
Облако-облако;"2021-01-12 19:40:55";480623926;42.04267;41.02391;7948;14898;11
Облако-облако;"2021-01-12 19:41:32";713480669;42.96652;41.83315;4789;14199;9
Облако-облако;"2021-01-12 19:41:46";84126684;44.63335;36.12702;-25747;12170;11
Облако-облако;"2021-01-12 19:41:56";951184573;42.07505;41.06347;13979;18234;13
Облако-земля;"2021-01-12 19:42:18";83087650;41.9234;41.43766;-32277;0;13
Облако-облако;"2021-01-12 19:43:12";839107064;41.8506799;41.43952;11355;17382;14
Облако-земля;"2021-01-12 19:43:17";300675000;42.0618;40.9448;22502;0;5
Облако-облако;"2021-01-12 19:43:17";215510596;42.08464;41.09494;-21788;13927;13
Облако-земля;"2021-01-12 19:43:46";546554000;41.9455;41.3955;18413;0;8
Облако-земля;"2021-01-12 19:43:46";624880000;41.9699;41.3814;-25959;0;10
Облако-земля;"2021-01-12 19:44:14";830145000;41.9646;41.3870999;45360;0;11
Облако-земля;"2021-01-12 19:44:14";750362000;41.5713;41.1312;31209;0;5
Облако-земля;"2021-01-12 19:44:14";399446000;41.9229;41.4279;26987;0;5
Облако-облако;"2021-01-12 19:44:14";423050698;41.91918;41.29735;7079;19874;5
Облако-земля;"2021-01-12 19:44:14";956977024;41.93092;41.46673;-20654;0;12
Облако-облако;"2021-01-12 19:44:14";716652758;41.8529;41.19211;14248;16752;5
Облако-земля;"2021-01-12 19:44:28";276686521;42.08621;41.06398;-21449;0;14
Облако-земля;"2021-01-12 19:44:40";319336000;42.9731;42.1185;-10895;0;5
Облако-земля;"2021-01-12 19:45:39";593977330;41.93681;41.50273;-37863;0;15
Облако-облако;"2021-01-12 19:45:47";473958451;44.65369;36.13849;19481;15261;10
Облако-земля;"2021-01-12 19:47:01";150633910;41.92436;41.45923;36724;0;18
Облако-земля;"2021-01-12 19:47:01";576706573;42.82032;42.2162999;-16366;0;10
Облако-земля;"2021-01-12 19:47:14";820263000;42.0820999;41.0657;103776;0;5
Облако-облако;"2021-01-12 19:47:14";831382774;42.11029;41.1191699;12468;19384;15
Облако-земля;"2021-01-12 19:47:45";771682000;41.9589;41.4542;23490;0;6
Облако-земля;"2021-01-12 19:47:45";286413135;41.8631699;41.496;-17764;0;14
Облако-облако;"2021-01-12 19:47:45";594214600;41.8992999;41.64865;-4458;15246;6
Облако-земля;"2021-01-12 19:48:14";63198292;42.82112;42.16595;-20301;0;11
Облако-земля;"2021-01-12 19:48:27";524561000;41.8815;41.4431;-10771;0;5
Облако-облако;"2021-01-12 19:48:28";196673264;41.84999;41.58716;13622;9757;10
Облако-земля;"2021-01-12 19:48:44";391895363;42.10565;41.16098;-31422;0;15
Облако-земля;"2021-01-12 19:49:42";272215000;41.9367;41.438;23835;0;9
Облако-земля;"2021-01-12 19:49:42";316247000;42.1096999;41.4676;45604;0;9
Облако-земля;"2021-01-12 19:49:42";365741000;41.9248;41.4450999;27883;0;7
Облако-земля;"2021-01-12 19:49:59";553548484;42.10476;41.15888;-33055;0;18
Облако-земля;"2021-01-12 19:50:04";321176688;44.71757;36.18039;-17972;0;15
Облако-облако;"2021-01-12 19:50:14";703846502;44.53137;36.0893;-23106;18956;11
Облако-облако;"2021-01-12 19:50:38";870348631;42.10663;41.19212;11961;16520;10
Облако-земля;"2021-01-12 19:50:52";581719000;41.9846999;41.5066;40227;0;6
Облако-земля;"2021-01-12 19:50:52";539820000;42.1343;41.4473;51655;0;7
Облако-земля;"2021-01-12 19:50:52";656209001;41.89941;41.49385;38912;0;19
Облако-земля;"2021-01-12 19:51:34";318793000;42.0651;41.1051;15994;0;5
Облако-земля;"2021-01-12 19:51:36";29840000;41.9848;41.4510999;18927;0;7
Облако-облако;"2021-01-12 19:51:36";486333897;41.90135;41.51229;12443;15644;13
Облако-земля;"2021-01-12 19:52:20";859413000;41.9876;41.5001;22807;0;6
Облако-земля;"2021-01-12 19:52:20";917924086;41.9095299;41.61807;-20231;0;14
Облако-облако;"2021-01-12 19:52:21";769989365;42.10714;41.20212;9417;18869;7
Облако-облако;"2021-01-12 19:52:29";615842106;44.66795;36.0733;-6290;19529;10
Облако-облако;"2021-01-12 19:53:04";127264020;42.10315;41.18603;14924;15115;18
Облако-земля;"2021-01-12 19:53:12";363237000;41.7785;41.4405;38832;0;5
Облако-земля;"2021-01-12 19:53:12";686440000;42.1159;41.5599;37501;0;6
Облако-земля;"2021-01-12 19:53:12";435238000;41.9028;41.5238;37209;0;5
Облако-земля;"2021-01-12 19:53:12";744240000;41.8542;41.5252;24199;0;6
Облако-земля;"2021-01-12 19:53:12";490708540;41.91113;41.54529;-54728;0;20
Облако-земля;"2021-01-12 19:53:41";606464000;42.1619;41.1781;15781;0;9
Облако-облако;"2021-01-12 19:53:41";665078268;42.09861;41.13631;6222;17567;9
Облако-земля;"2021-01-12 19:54:01";43273874;44.68395;36.11925;22715;0;14
Облако-земля;"2021-01-12 19:54:10";431802000;41.8438;41.5589;-36644;0;6
Облако-земля;"2021-01-12 19:54:10";473677835;41.93486;41.59716;-21100;0;13
Облако-земля;"2021-01-12 19:54:11";184146000;41.9551;41.521;15462;0;7
Облако-земля;"2021-01-12 19:54:17";981501000;42.1489;41.1938;25389;0;9
Облако-земля;"2021-01-12 19:54:17";910044754;42.09954;41.20178;-23492;0;16
Облако-земля;"2021-01-12 19:54:18";210895000;42.1251;41.2233;20097;0;5
Облако-земля;"2021-01-12 19:55:14";890546000;42.3694;41.4707;23281;0;5
Облако-земля;"2021-01-12 19:55:14";833789000;42.1166;41.1995;-14821;0;6
Облако-земля;"2021-01-12 19:55:14";979847687;42.09971;41.23916;-25658;0;15
Облако-земля;"2021-01-12 19:55:16";784797000;42.0097;41.4796;34615;0;10
Облако-земля;"2021-01-12 19:55:16";717424000;41.9741;41.5296;49991;0;9
Облако-земля;"2021-01-12 19:55:16";848917441;41.90079;41.5916;-18719;0;15
Облако-земля;"2021-01-12 19:55:17";335146000;42.014;41.6535;43459;0;8
Облако-земля;"2021-01-12 19:55:17";257285000;41.9169;41.6089;30191;0;5
Облако-земля;"2021-01-12 19:55:32";794678846;44.70326;36.01719;-29330;0;11
Облако-земля;"2021-01-12 19:55:32";798627089;44.62876;36.0968;-34108;0;11
Облако-земля;"2021-01-12 19:56:02";156229000;42.1009;41.1893;17021;0;8
Облако-земля;"2021-01-12 19:56:02";247333000;42.1546;41.1432;21475;0;6
Облако-земля;"2021-01-12 19:56:02";450341000;42.1452;41.1639;23885;0;6
Облако-земля;"2021-01-12 19:56:02";102901074;42.12918;41.20071;-22195;0;16
Облако-земля;"2021-01-12 19:56:48";951541000;41.8956;41.6989;-16673;0;5
Облако-земля;"2021-01-12 19:56:48";337046000;41.9173;41.6137;97312;0;9
Облако-земля;"2021-01-12 19:56:48";910636000;41.8497;41.6076;-19955;0;5
Облако-земля;"2021-01-12 19:56:48";367425583;41.92375;41.57685;-19293;0;14
Облако-облако;"2021-01-12 19:56:48";964519618;41.83305;41.6629099;-12324;6153;7
Облако-земля;"2021-01-12 19:57:25";35000000;42.1632;41.2192;56595;0;12
Облако-земля;"2021-01-12 19:57:25";65489000;42.0837;41.3519;29873;0;7
Облако-земля;"2021-01-12 19:57:44";135409000;42.0317;41.6089;51639;0;5
Облако-земля;"2021-01-12 19:57:44";156267000;42.0515;41.4958;27320;0;7
Облако-земля;"2021-01-12 19:57:54";563489000;44.7604;36.2258;-18822;0;6
Облако-земля;"2021-01-12 19:59:05";319583000;42.0244;41.6159;45745;0;10
Облако-земля;"2021-01-12 19:59:34";493322000;42.2601;41.34;-11935;0;6
Облако-земля;"2021-01-12 19:59:34";471713000;42.4804;41.6893;55317;0;5
Облако-облако;"2021-01-12 19:59:34";457434651;42.14289;41.28472;8046;14559;11
Облако-земля;"2021-01-12 19:59:39";886596000;42.0623;41.7474;32749;0;10
Облако-земля;"2021-01-12 20:00:30";183468000;42.2126;41.2885;18311;0;9
Облако-земля;"2021-01-12 20:00:30";123106000;42.2376;41.2337;-18331;0;10
Облако-земля;"2021-01-12 20:00:30";526794566;42.15244;41.29163;-15351;0;14
Облако-облако;"2021-01-12 20:00:36";615742802;44.61762;36.09749;-7550;14896;5
Облако-земля;"2021-01-12 20:01:23";235042000;42.2162;41.6221;78076;0;6
Облако-земля;"2021-01-12 20:01:23";268490000;41.7899;41.5090999;-15830;0;5
Облако-земля;"2021-01-12 20:01:36";351697000;43.5248;40.8965;-11843;0;7
Облако-земля;"2021-01-12 20:01:39";723780000;44.723;36.0695;-13937;0;5
Облако-земля;"2021-01-12 20:01:39";570267342;44.69065;36.12413;-55237;0;14
Облако-земля;"2021-01-12 20:01:43";816490000;43.4146;40.8908;-23608;0;5
Облако-земля;"2021-01-12 20:01:43";685886000;43.4757;40.8913;-39329;0;6
Облако-земля;"2021-01-12 20:01:43";715055000;43.5026;40.902;-21946;0;6
Облако-земля;"2021-01-12 20:01:43";694764000;43.5281;40.9177;-23257;0;5
Облако-земля;"2021-01-12 20:01:43";736054000;43.4277;40.8733;-12989;0;5
Облако-земля;"2021-01-12 20:01:43";723866802;43.45649;41.00954;-10783;0;16
Облако-облако;"2021-01-12 20:02:26";496944880;44.66576;36.22348;14989;18006;10
Облако-земля;"2021-01-12 20:02:59";494557188;41.96963;41.63732;-38043;0;18
Облако-земля;"2021-01-12 20:03:03";219169000;44.8005;36.1351;-12400;0;7
Облако-земля;"2021-01-12 20:03:03";66350000;44.7106;36.1327;27092;0;8
Облако-земля;"2021-01-12 20:04:00";768671000;42.0364;41.5875;35583;0;7
Облако-земля;"2021-01-12 20:04:00";803085000;41.9551;41.5948;-15023;0;5
Облако-земля;"2021-01-12 20:04:00";715025000;41.9510999;41.6734;31695;0;8
Облако-земля;"2021-01-12 20:04:00";673713000;42.0269;41.5774;71702;0;6
Облако-облако;"2021-01-12 20:04:01";389225806;41.98711;41.7703599;7875;19381;6
Облако-земля;"2021-01-12 20:04:41";416070000;44.7958;36.1459;27343;0;10
Облако-земля;"2021-01-12 20:04:57";602972000;42.307;41.5941;18711;0;5
Облако-земля;"2021-01-12 20:04:57";537030000;41.995;41.632;54143;0;7
Облако-облако;"2021-01-12 20:04:57";621141228;41.94009;41.6455399;14051;18914;9
Облако-земля;"2021-01-12 20:04:58";258655000;41.9052;41.8382999;22084;0;6
Облако-земля;"2021-01-12 20:04:58";279988000;41.9412;41.7703;-12291;0;6
Облако-земля;"2021-01-12 20:05:53";504753000;42.03;41.67;-19038;0;9
Облако-земля;"2021-01-12 20:05:53";548129847;41.99512;41.68573;31734;0;19
Облако-земля;"2021-01-12 20:06:03";240189000;43.2284;41.3891;16376;0;9
Облако-земля;"2021-01-12 20:06:03";493550000;43.2719;41.36;-14966;0;6
Облако-земля;"2021-01-12 20:06:03";286088000;43.2486;41.383;-17354;0;9
Облако-облако;"2021-01-12 20:06:03";307315424;43.21978;41.3129;6075;18798;5
Облако-земля;"2021-01-12 20:06:51";281149000;44.7536;36.2162;15471;0;6
Облако-облако;"2021-01-12 20:06:51";703652772;44.72534;36.24599;7335;19465;5
Облако-облако;"2021-01-12 20:07:09";616250817;42.15426;41.3777199;-11630;8641;5
Облако-земля;"2021-01-12 20:07:13";26242000;41.9594;41.7333;-66293;0;10
Облако-облако;"2021-01-12 20:07:13";22067418;41.97339;41.72612;-29801;18518;14
Облако-облако;"2021-01-12 20:07:13";714605535;41.83258;41.84644;-10207;16782;9
Облако-облако;"2021-01-12 20:07:33";732871955;44.7405199;36.12947;9515;10780;12
Облако-земля;"2021-01-12 20:07:58";299736000;42.2986;42.4891999;32540;0;5
Облако-облако;"2021-01-12 20:07:58";314222456;42.30875;42.47671;17946;19392;13
Облако-земля;"2021-01-12 20:08:10";309756000;42.3255;41.5242;42013;0;6
Облако-облако;"2021-01-12 20:08:10";212387800;42.19561;41.40356;8422;14580;16
Облако-земля;"2021-01-12 20:08:36";192989000;42.0147;41.7277;27286;0;8
Облако-земля;"2021-01-12 20:08:36";264129000;41.9772;41.7601;-11871;0;7
Облако-земля;"2021-01-12 20:08:36";151554588;41.99524;41.7612;-73254;0;20
Облако-земля;"2021-01-12 20:08:36";957913569;41.86653;41.80204;-40622;0;16
Облако-земля;"2021-01-12 20:08:37";217754000;41.8766;41.7192;21608;0;6
Облако-земля;"2021-01-12 20:08:38";921129000;44.7308;36.2197;-23203;0;11
Облако-земля;"2021-01-12 20:08:39";194848000;44.7936;36.2567;19177;0;7
Облако-земля;"2021-01-12 20:08:39";669744000;44.7281;36.1241;26335;0;7
Облако-облако;"2021-01-12 20:08:39";157797900;44.75273;36.26342;11213;13978;8
Облако-земля;"2021-01-12 20:08:39";531687379;44.6454;36.34143;39146;0;13
Облако-облако;"2021-01-12 20:08:39";743510655;44.661;36.06013;15554;11553;9
Облако-облако;"2021-01-12 20:09:18";470312534;42.22264;41.45171;10268;18827;10
Облако-земля;"2021-01-12 20:09:33";302933000;41.8696;41.8215999;36559;0;6
Облако-земля;"2021-01-12 20:09:33";594370000;41.7412;41.7938;18453;0;5
Облако-земля;"2021-01-12 20:09:33";456023637;41.8455299;41.88032;-16462;0;17
Облако-земля;"2021-01-12 20:09:37";602086000;42.0302999;41.7123;-13897;0;5
Облако-земля;"2021-01-12 20:09:37";570250000;42.1069;41.7119;78090;0;5
Облако-земля;"2021-01-12 20:10:00";924484554;44.81191;36.2992;45418;0;19
Облако-земля;"2021-01-12 20:10:18";511647000;42.045;41.7248;21340;0;6
Облако-земля;"2021-01-12 20:10:18";475708000;41.9963;41.7455;40210;0;8
Облако-земля;"2021-01-12 20:10:18";550498000;42.0212;41.7402;38245;0;10
Облако-облако;"2021-01-12 20:10:18";620267567;41.98745;41.71409;12087;18383;12
Облако-земля;"2021-01-12 20:10:20";651697053;42.83262;42.20393;-39210;0;16
Облако-земля;"2021-01-12 20:10:54";483400000;42.1956;41.3748999;32480;0;5
Облако-земля;"2021-01-12 20:10:54";506469039;42.19618;41.4003;-18177;0;16
Облако-земля;"2021-01-12 20:10:57";399305786;44.77348;36.15036;-128723;0;22
Облако-земля;"2021-01-12 20:11:01";467747000;42.0536;41.7018;98633;0;13
Облако-земля;"2021-01-12 20:11:01";508731000;41.9848;41.7613;-26714;0;8
Облако-земля;"2021-01-12 20:11:01";549084000;42.0866;41.7778;20857;0;8
Облако-земля;"2021-01-12 20:11:01";609678000;42.1208;41.7359;16363;0;5
Облако-облако;"2021-01-12 20:11:01";629143331;42.03249;41.8002899;9171;18678;10
Облако-земля;"2021-01-12 20:11:36";593626000;42.0655;41.7751;30353;0;7
Облако-земля;"2021-01-12 20:11:36";572951758;42.01016;41.8132499;-61734;0;16
Облако-земля;"2021-01-12 20:12:06";753309000;42.3816;41.3849;-27768;0;7
Облако-земля;"2021-01-12 20:12:06";809143000;42.2672;41.423;19926;0;5
Облако-земля;"2021-01-12 20:12:06";780639000;42.3027;41.4522;25050;0;5
Облако-земля;"2021-01-12 20:12:19";85586000;42.0523;41.7092;44768;0;6
Облако-земля;"2021-01-12 20:12:19";891225000;41.9386;41.7432;52367;0;10
Облако-земля;"2021-01-12 20:12:19";927195000;42.0854;41.7964;31221;0;5
Облако-земля;"2021-01-12 20:12:19";819587000;41.9292;41.807;-14650;0;7
Облако-земля;"2021-01-12 20:12:19";637286000;42.0552;41.7329;64599;0;6
Облако-земля;"2021-01-12 20:12:19";45697855;42.02025;41.77503;-100537;0;17
Облако-земля;"2021-01-12 20:12:19";822198224;41.89184;41.79728;-15273;0;8
Облако-облако;"2021-01-12 20:12:38";695488856;44.66698;36.34556;-9703;14753;12
Облако-земля;"2021-01-12 20:12:45";957034000;42.0182;41.7954999;37117;0;10
Облако-земля;"2021-01-12 20:12:45";998998000;42.0788;41.7999;42753;0;6
Облако-земля;"2021-01-12 20:12:46";58208000;42.0149;41.762;33580;0;9
Облако-облако;"2021-01-12 20:12:46";184510072;42.00495;41.85391;6697;17531;5
Облако-земля;"2021-01-12 20:13:03";675479000;42.2590999;41.4409;-14830;0;7
Облако-земля;"2021-01-12 20:13:03";611612762;42.1912;41.49931;-22928;0;5
Облако-земля;"2021-01-12 20:13:09";474643286;44.65466;36.32575;46342;0;12
Облако-облако;"2021-01-12 20:13:09";547231971;44.79456;36.27945;-17915;19118;14
Облако-земля;"2021-01-12 20:13:31";517890000;42.1073;41.7471;16599;0;6
Облако-земля;"2021-01-12 20:13:31";485347000;42.0598;41.7237;29162;0;10
Облако-земля;"2021-01-12 20:13:31";440079000;42.0256;41.4450999;68973;0;5
Облако-земля;"2021-01-12 20:13:31";734455000;42.0436;41.7845;-54222;0;7
Облако-земля;"2021-01-12 20:13:31";577589492;42.04086;41.91649;23541;0;18
Облако-земля;"2021-01-12 20:13:39";955929000;41.7164;41.894;16664;0;5
Облако-земля;"2021-01-12 20:13:39";926161748;41.83126;41.90767;-37265;0;6
Облако-земля;"2021-01-12 20:13:40";232087000;41.8202;41.8888;29604;0;6
