"Тип";"Время";"Наносекунды";"Широта";"Долгота";"Пик";"Высота";"Количествосенсоров"
Облако-земля;"2020-12-06 15:48:02";205267000;41.6935;41.4916;49178;0;6
Облако-земля;"2020-12-06 15:48:02";192609000;41.8104;41.6348;-36025;0;6
Облако-земля;"2020-12-06 15:49:15";849465000;41.5784;41.4448;-12521;0;6
Облако-земля;"2020-12-06 15:49:15";805614000;41.6655;41.4951;27436;0;7
Облако-облако;"2020-12-06 15:49:15";866788270;41.62012;41.3448;11309;18712;5
Облако-земля;"2020-12-06 15:49:15";826761848;41.64499;41.49881;25075;0;14
Облако-земля;"2020-12-06 15:49:17";388705000;41.1438;38.1514;-14272;0;6
Облако-земля;"2020-12-06 15:49:17";422815000;41.0085;38.0869;-10246;0;5
Облако-облако;"2020-12-06 15:49:17";356884594;41.0124;38.15547;-29797;19392;11
Облако-земля;"2020-12-06 15:50:27";845594000;41.6854;41.426;-88721;0;5
Облако-облако;"2020-12-06 15:51:36";578796647;41.01271;38.15477;-5817;18903;9
Облако-земля;"2020-12-06 15:52:10";189327000;41.7448;41.5131;-19234;0;8
Облако-земля;"2020-12-06 15:52:10";31055558;41.6444;41.5089;-18468;0;14
Облако-земля;"2020-12-06 15:53:44";606688000;41.1943;38.2342;35866;0;6
Облако-земля;"2020-12-06 15:53:44";515397000;41.0072;38.0789;16260;0;5
Облако-облако;"2020-12-06 15:54:03";142817383;41.66411;41.55558;2813;17815;5
Облако-облако;"2020-12-06 15:55:20";870513895;41.6029;41.34579;-4257;14091;7
Облако-земля;"2020-12-06 15:55:21";34260318;41.6948999;41.47486;-15240;0;15
Облако-облако;"2020-12-06 15:55:31";699301289;41.00741;38.15306;12658;15964;10
Облако-облако;"2020-12-06 15:57:28";947398707;41.66734;41.51834;7454;17227;10
Облако-земля;"2020-12-06 15:57:28";949534034;41.6654;41.47415;-69653;0;18
Облако-земля;"2020-12-06 15:57:35";575465000;41.6445999;40.5798;20848;0;6
Облако-земля;"2020-12-06 15:58:34";714472627;41.01141;38.1805;45031;0;13
Облако-земля;"2020-12-06 15:58:43";738909000;41.6432;40.606;34940;0;6
Облако-земля;"2020-12-06 15:58:43";768266000;41.8392;40.6162;22770;0;6
Облако-облако;"2020-12-06 15:58:43";785211757;41.62856;40.56039;12137;10306;10
Облако-земля;"2020-12-06 15:58:55";795752000;41.8126;41.3675;24048;0;5
Облако-облако;"2020-12-06 15:58:55";791568532;41.7441;41.84264;-9809;16447;6
Облако-облако;"2020-12-06 15:58:55";871161249;41.64586;41.5155;-10156;13336;11
Облако-земля;"2020-12-06 15:59:48";598616000;41.6464;40.5859;25848;0;8
Облако-облако;"2020-12-06 16:00:27";899550747;41.67734;40.71404;17844;19003;7
Облако-земля;"2020-12-06 16:00:39";311825000;41.6916;41.4796;21606;0;11
Облако-облако;"2020-12-06 16:00:39";307914397;41.66842;41.54072;14547;15108;17
Облако-земля;"2020-12-06 16:00:41";279967000;41.1729;38.2451999;22638;0;6
Облако-земля;"2020-12-06 16:01:35";116470000;41.6614;40.5948;-10741;0;6
Облако-земля;"2020-12-06 16:02:55";151897000;41.6552999;41.4968999;20223;0;5
Облако-облако;"2020-12-06 16:02:55";149779322;41.67443;41.50875;-22571;16787;11
Облако-земля;"2020-12-06 16:03:12";642412170;41.70729;40.75389;-16861;0;9
Облако-облако;"2020-12-06 16:03:12";767738270;41.49636;40.4358099;-21347;14574;5
Облако-облако;"2020-12-06 16:03:12";771213719;41.64002;40.83198;-4191;16826;5
Облако-облако;"2020-12-06 16:03:12";811953469;41.63489;40.5912;7062;13852;9
Облако-облако;"2020-12-06 16:03:48";718116801;41.69151;40.7150899;-11626;15659;12
Облако-земля;"2020-12-06 16:04:49";269152000;41.8756;40.6716;-915;0;6
Облако-земля;"2020-12-06 16:06:01";752643000;41.5210999;40.6641;17763;0;9
Облако-облако;"2020-12-06 16:06:01";596519000;41.68207;40.69668;-17964;11216;7
Облако-земля;"2020-12-06 16:06:47";167712000;41.0094;38.256;-14904;0;5
Облако-земля;"2020-12-06 16:07:32";314055704;41.57877;40.73043;-19337;0;14
Облако-облако;"2020-12-06 16:07:32";187729201;41.68879;40.69635;-24267;15126;15
Облако-земля;"2020-12-06 16:08:07";365083000;41.1433;38.3335999;-7649;0;6
Облако-облако;"2020-12-06 16:09:52";939367367;41.63894;40.61303;27789;16385;12
Облако-земля;"2020-12-06 16:09:53";11612000;41.7476;40.5388;25946;0;9
Облако-земля;"2020-12-06 16:12:19";375624000;41.0105;38.1876;-13369;0;7
Облако-земля;"2020-12-06 16:13:11";1982000;42.006;40.533;-12656;0;6
Облако-земля;"2020-12-06 16:14:28";58667000;41.1228;38.3309;22428;0;7
Облако-земля;"2020-12-06 16:24:41";469585000;41.0315;38.2523;20111;0;8
Облако-облако;"2020-12-06 16:24:41";498045660;41.01002;38.2654;-16705;15764;10
Облако-земля;"2020-12-06 16:26:35";827773000;41.3821;37.0617;46278;0;12
Облако-земля;"2020-12-06 16:28:03";29117000;41.2292;37.0802;-48436;0;6
Облако-земля;"2020-12-06 16:29:54";943630000;41.051;38.3576;-101195;0;6
Облако-земля;"2020-12-06 16:31:18";59763000;41.6006;40.4265;-13094;0;7
Облако-облако;"2020-12-06 16:31:18";73893924;41.6037;40.49328;-24544;17135;10
Облако-земля;"2020-12-06 16:33:02";536991000;41.6862;40.4873;23833;0;11
Облако-земля;"2020-12-06 16:33:02";551985000;41.6407;40.4386;-7030;0;5
Облако-облако;"2020-12-06 16:33:02";531537469;41.60408;40.49721;-14772;18419;13
Облако-земля;"2020-12-06 16:34:22";910587000;41.8595;40.4112;-13780;0;5
Облако-облако;"2020-12-06 16:34:22";901292701;41.58921;40.48584;11582;14236;8
Облако-облако;"2020-12-06 16:35:20";481742662;41.61873;40.46684;12177;9419;10
Облако-облако;"2020-12-06 16:35:58";805195528;41.58833;40.48403;-11926;19082;11
Облако-облако;"2020-12-06 16:36:46";987266189;41.61434;40.48335;-6938;14337;5
Облако-земля;"2020-12-06 16:37:53";698953000;41.6622;40.4691;-12973;0;5
Облако-облако;"2020-12-06 16:37:53";682728514;41.59458;40.49603;-7881;16855;12
Облако-земля;"2020-12-06 16:38:49";910469000;41.6494;40.4221999;36269;0;7
Облако-земля;"2020-12-06 16:40:11";78921000;41.579;40.4802;19131;0;7
Облако-земля;"2020-12-06 16:40:11";76284155;41.58428;40.49018;-30627;0;9
Облако-земля;"2020-12-06 16:41:05";773150000;41.023;38.3507;45399;0;8
Облако-земля;"2020-12-06 16:44:05";882833000;41.8239;40.2738;36655;0;5
Облако-земля;"2020-12-06 16:45:10";487635069;41.56316;40.5147199;-19314;0;16
Облако-земля;"2020-12-06 16:45:10";228841560;41.62317;40.58951;47380;0;12
Облако-облако;"2020-12-06 16:45:10";499825828;41.50768;40.29801;-7428;18436;5
Облако-облако;"2020-12-06 16:47:37";517005357;41.62619;40.50777;-5068;16472;6
Облако-облако;"2020-12-06 16:50:01";327379808;41.6148;40.52461;-20146;19258;13
Облако-земля;"2020-12-06 16:53:29";902248424;41.60736;40.53126;-17762;0;13
Облако-земля;"2020-12-06 16:53:30";176589000;41.6948999;40.7376;26312;0;6
Облако-земля;"2020-12-06 16:57:01";431810000;41.6363;40.5224;55488;0;5
Облако-облако;"2020-12-06 16:57:01";467247578;41.50936;40.5915899;-10502;18016;8
Облако-облако;"2020-12-06 16:57:01";459366529;41.64706;40.6218999;-15028;18031;12
Облако-земля;"2020-12-06 16:57:04";640375000;41.1406;37.3821;-17065;0;5
Облако-земля;"2020-12-06 16:58:56";970216000;42.0116;40.5694;65781;0;5
Облако-земля;"2020-12-06 16:58:56";989294000;41.6499;40.5235;39266;0;5
Облако-земля;"2020-12-06 16:58:57";9103000;41.6115;40.497;27522;0;6
Облако-земля;"2020-12-06 16:58:57";40951000;41.9854;40.4956;-14269;0;5
Облако-земля;"2020-12-06 16:58:57";109793519;41.62671;40.5722499;-26362;0;17
Облако-земля;"2020-12-06 17:00:46";489856000;41.6703;40.5528;-43084;0;12
Облако-земля;"2020-12-06 17:00:46";506450298;41.63306;40.5674599;-13460;0;12
Облако-земля;"2020-12-06 17:01:42";895251000;41.7354;40.4692;32677;0;10
Облако-облако;"2020-12-06 17:03:14";823960194;41.627;40.5376199;-9700;12863;11
Облако-облако;"2020-12-06 17:03:57";493786250;41.68891;40.51758;-5810;17756;9
Облако-земля;"2020-12-06 17:05:18";303340000;41.6229;40.4382;19212;0;5
Облако-земля;"2020-12-06 17:05:18";612352772;41.68221;40.57768;-5063;0;14
Облако-земля;"2020-12-06 17:06:03";607750000;41.7613;40.4992;48863;0;5
Облако-облако;"2020-12-06 17:06:04";35260297;41.70815;40.53225;6897;17885;9
Облако-земля;"2020-12-06 17:07:16";365096405;41.66268;40.54;-27619;0;15
Облако-облако;"2020-12-06 17:08:50";930450268;41.66696;40.55269;-5149;18159;6
Облако-облако;"2020-12-06 17:10:45";568054478;41.6797899;40.59743;-5663;18036;6
Облако-земля;"2020-12-06 17:12:31";447217000;41.7306;40.4896;-13085;0;7
Облако-облако;"2020-12-06 17:12:31";444065127;41.73255;40.61306;-18801;17127;6
Облако-земля;"2020-12-06 17:15:50";459049000;41.809;40.4899;-18419;0;6
Облако-земля;"2020-12-06 17:15:50";224863301;41.6877799;40.52705;-40281;0;15
Облако-земля;"2020-12-06 17:18:17";751206000;41.9823;40.5497;128588;0;5
Облако-земля;"2020-12-06 17:18:17";776513000;41.9007999;40.36;-14695;0;8
Облако-земля;"2020-12-06 17:20:15";658035000;41.8359;40.3345;-199885;0;12
Облако-земля;"2020-12-06 17:22:26";950816861;41.81816;40.4978;150392;0;10
Облако-земля;"2020-12-06 17:23:36";889757000;41.8327;40.4021;-662;0;5
Облако-облако;"2020-12-06 17:23:36";766353209;41.85154;40.46946;-15629;19333;11
Облако-земля;"2020-12-06 17:23:37";49280000;41.7284;40.3407;-13840;0;6
Облако-земля;"2020-12-06 17:23:37";141073000;41.9032;40.3632;31554;0;5
Облако-земля;"2020-12-06 17:25:00";366542000;41.8881;40.1549;-80881;0;5
Облако-земля;"2020-12-06 17:25:00";400791000;41.868;40.4101;-8256;0;6
Облако-облако;"2020-12-06 17:25:00";363894810;41.80797;40.45888;5990;18540;11
Облако-земля;"2020-12-06 17:26:29";117813000;41.823;40.364;40563;0;11
Облако-земля;"2020-12-06 17:26:29";167262000;41.843;40.4647;-10012;0;7
Облако-земля;"2020-12-06 17:26:29";273308000;41.6254;40.4654;52784;0;11
Облако-земля;"2020-12-06 17:26:29";316433000;41.8878;40.3947999;-12328;0;7
Облако-облако;"2020-12-06 17:26:29";228380162;41.70144;40.50295;-12869;5925;11
Облако-облако;"2020-12-06 17:26:55";362659072;41.1876;38.00831;-25839;11841;16
Облако-облако;"2020-12-06 17:28:00";645071152;41.86434;40.41395;-6805;18015;8
Облако-земля;"2020-12-06 17:28:15";202493932;41.80455;40.47873;-119495;0;17
Облако-облако;"2020-12-06 17:29:27";41705024;41.861;40.42653;-4522;13822;11
Облако-земля;"2020-12-06 17:29:27";133617718;41.84856;40.29488;-6689;0;8
Облако-облако;"2020-12-06 17:29:57";116614392;41.91699;40.47492;-10014;19642;7
Облако-земля;"2020-12-06 17:29:57";190996825;41.85793;40.35109;-5973;0;13
Облако-земля;"2020-12-06 17:30:16";454948000;41.9091;40.3449;-11150;0;8
Облако-земля;"2020-12-06 17:30:16";369796000;41.8153;40.4417;-13995;0;6
Облако-земля;"2020-12-06 17:30:16";303108000;42.0685;40.3675;16119;0;8
Облако-земля;"2020-12-06 17:30:36";344991000;41.8629;40.3844;-10247;0;6
Облако-облако;"2020-12-06 17:30:36";365057238;41.87395;40.322;7814;17550;10
Облако-земля;"2020-12-06 17:31:05";596748000;41.8065;40.4362;-2405;0;8
Облако-земля;"2020-12-06 17:31:05";780455000;41.8337999;40.4851;42930;0;7
Облако-земля;"2020-12-06 17:31:05";627896000;41.8678;40.4296;-10226;0;5
Облако-облако;"2020-12-06 17:31:05";387024690;41.84067;40.28516;3865;10763;10
Облако-земля;"2020-12-06 17:31:05";630758621;41.78607;40.4142;-7455;0;14
Облако-облако;"2020-12-06 17:31:05";792446192;42.04474;40.3198099;-6928;16565;5
Облако-земля;"2020-12-06 17:31:46";819627000;41.912;40.3659;-10784;0;7
Облако-земля;"2020-12-06 17:31:46";714688000;41.957;40.3302;-12744;0;7
Облако-облако;"2020-12-06 17:31:46";773768668;41.86643;40.3916899;8507;13777;12
Облако-земля;"2020-12-06 17:32:21";931161000;41.8629;40.3608;19871;0;8
Облако-земля;"2020-12-06 17:32:21";997989000;41.8208;40.3896;-13970;0;6
Облако-облако;"2020-12-06 17:32:21";950863571;41.91033;40.4847899;12038;9597;14
Облако-земля;"2020-12-06 17:33:05";130790000;41.9027;40.4508;-11291;0;5
Облако-облако;"2020-12-06 17:33:05";353273563;41.81889;40.4594;3045;14868;6
Облако-облако;"2020-12-06 17:33:08";625498822;41.65714;40.6186099;27375;11905;12
Облако-земля;"2020-12-06 17:34:31";606961000;41.97;40.3754;-9325;0;9
Облако-земля;"2020-12-06 17:34:31";270426283;41.85489;40.39273;-18507;0;12
Облако-земля;"2020-12-06 17:34:31";693514527;41.75705;40.52588;-13977;0;13
Облако-облако;"2020-12-06 17:35:17";474737928;41.84586;40.44414;10427;11605;9
Облако-земля;"2020-12-06 17:37:06";638458000;41.2085;37.9221999;177821;0;11
Облако-земля;"2020-12-06 17:37:12";184736000;42.0362;40.2794;-25480;0;7
Облако-облако;"2020-12-06 17:38:23";486345836;41.65415;40.49224;12079;16225;13
Облако-земля;"2020-12-06 17:38:23";629120126;41.56961;40.44784;-21435;0;9
Облако-земля;"2020-12-06 17:39:13";635334000;41.8849;40.3986;-12194;0;5
Облако-земля;"2020-12-06 17:39:34";687796000;41.2233;38.0105;-90774;0;13
Облако-земля;"2020-12-06 17:39:34";732874000;41.2903;38.0407;-14736;0;5
Облако-земля;"2020-12-06 17:39:34";703867000;41.2018;37.9846;33472;0;6
Облако-облако;"2020-12-06 17:39:34";750509907;41.18532;38.03529;-13037;16284;11
Облако-земля;"2020-12-06 17:40:15";302362000;41.8711;40.3484;-20531;0;6
Облако-облако;"2020-12-06 17:40:15";297822627;41.87359;40.38465;-5790;16903;12
Облако-земля;"2020-12-06 17:40:22";617375000;41.7558999;40.7752;-23937;0;7
Облако-облако;"2020-12-06 17:40:22";615397135;41.69503;40.76599;17621;13225;14
Облако-земля;"2020-12-06 17:41:25";692055371;41.86124;40.39658;-6166;0;12
Облако-земля;"2020-12-06 17:41:51";984492000;41.7196;40.6897;-51648;0;7
Облако-облако;"2020-12-06 17:41:52";125547972;41.62395;40.60546;-8490;20008;11
Облако-земля;"2020-12-06 17:42:03";807555000;41.2319;37.8701999;-76059;0;8
Облако-облако;"2020-12-06 17:42:05";960177301;41.86356;40.37189;27901;19089;15
Облако-облако;"2020-12-06 17:42:38";79784455;41.91227;40.49942;-16934;19627;11
Облако-земля;"2020-12-06 17:42:46";564572000;41.6207;40.6336;-12893;0;8
Облако-облако;"2020-12-06 17:42:46";599885600;41.65056;40.65505;6912;13750;10
Облако-земля;"2020-12-06 17:43:45";639673000;41.8644;40.5031;43743;0;6
Облако-облако;"2020-12-06 17:43:45";878458629;41.82532;40.3653;-12742;14450;5
Облако-земля;"2020-12-06 17:43:48";488120000;41.7843;40.1579;-46392;0;7
Облако-облако;"2020-12-06 17:43:48";540625957;41.68068;40.72051;-20410;18364;5
Облако-земля;"2020-12-06 17:45:04";145016000;41.6484;40.6048;74393;0;7
Облако-облако;"2020-12-06 17:45:04";151538817;41.651;40.69098;9244;15096;11
Облако-земля;"2020-12-06 17:45:13";879193000;41.2265;38.0261;180991;0;15
Облако-облако;"2020-12-06 17:45:13";904823660;41.1826099;38.05375;4900;16403;7
Облако-земля;"2020-12-06 17:45:46";523757000;41.8721;40.2845;-282210;0;11
Облако-земля;"2020-12-06 17:47:49";423506000;41.6256;40.6137;-34856;0;6
Облако-облако;"2020-12-06 17:47:49";477701420;41.71132;40.76063;10155;17474;12
Облако-земля;"2020-12-06 17:47:50";34485000;41.7534;40.3896;-72413;0;7
Облако-земля;"2020-12-06 17:47:50";60697770;41.7778599;40.46418;-16715;0;16
Облако-земля;"2020-12-06 17:48:32";663644000;41.8639;40.308;25238;0;9
Облако-земля;"2020-12-06 17:48:32";674316837;41.84889;40.41361;-6027;0;13
Облако-земля;"2020-12-06 17:49:15";523903141;41.2343199;37.98641;22821;0;6
Облако-земля;"2020-12-06 17:49:57";713273000;41.9055;40.2864;-119347;0;5
Облако-земля;"2020-12-06 17:49:57";726573562;41.90443;40.33093;45112;0;15
Облако-земля;"2020-12-06 17:49:58";226727000;41.7815;40.387;30517;0;8
Облако-облако;"2020-12-06 17:49:58";194331095;41.77143;40.41305;-8291;16760;7
Облако-земля;"2020-12-06 17:50:03";371785000;41.204;37.4871;23465;0;5
Облако-земля;"2020-12-06 17:50:24";595243000;41.4983;40.7769;28267;0;5
Облако-облако;"2020-12-06 17:50:24";593967012;41.48947;40.8084599;26158;18494;10
Облако-земля;"2020-12-06 17:50:54";439740000;41.3013;37.9638;-49646;0;6
Облако-земля;"2020-12-06 17:50:54";493459000;41.4202;38.0399;34168;0;5
Облако-земля;"2020-12-06 17:50:58";456178000;41.8965;40.2304;-98553;0;5
Облако-облако;"2020-12-06 17:50:58";465200649;41.9002399;40.3858;9966;18545;10
Облако-земля;"2020-12-06 17:51:45";879968307;41.84685;40.39626;-30763;0;15
Облако-земля;"2020-12-06 17:51:52";781163000;42.0841;40.3491;-47495;0;7
Облако-облако;"2020-12-06 17:51:53";10590782;41.9662099;40.26735;15710;15618;15
Облако-земля;"2020-12-06 17:52:24";899276000;41.2274;37.6708;18408;0;6
Облако-земля;"2020-12-06 17:52:27";455819570;41.9219;40.3020799;19382;0;13
Облако-земля;"2020-12-06 17:52:27";458092505;41.94709;40.45773;52107;0;7
Облако-земля;"2020-12-06 17:53:41";488700000;42.1123;40.182;-75320;0;5
Облако-облако;"2020-12-06 17:53:41";500902459;41.87256;40.30206;8332;17874;5
Облако-земля;"2020-12-06 17:55:04";128607000;41.6214;40.6579;-17757;0;7
Облако-земля;"2020-12-06 17:55:04";150113000;41.5867;40.6677;-19487;0;5
Облако-облако;"2020-12-06 17:55:04";123601192;41.63117;40.6882;-14264;15044;15
Облако-земля;"2020-12-06 17:55:21";78108000;41.8758;40.3011;-21926;0;8
Облако-земля;"2020-12-06 17:55:21";65154000;41.9617999;40.4384;-11515;0;6
Облако-земля;"2020-12-06 17:55:21";366598000;41.8;40.3391;23788;0;11
Облако-облако;"2020-12-06 17:55:21";62986696;41.87347;40.37675;-20789;8988;12
Облако-земля;"2020-12-06 17:55:21";341147659;41.77347;40.41851;-38152;0;15
Облако-земля;"2020-12-06 17:57:32";114089000;41.8807;40.3707;-131245;0;9
Облако-земля;"2020-12-06 17:57:32";128397000;41.8658;40.2605999;-35232;0;7
Облако-облако;"2020-12-06 17:57:32";145402493;41.86685;40.36387;9954;13189;10
Облако-облако;"2020-12-06 17:58:19";938773739;41.22192;37.99738;8969;16236;16
Облако-облако;"2020-12-06 17:59:14";46008685;41.22068;38.01215;-5868;17450;6
Облако-облако;"2020-12-06 17:59:57";278362558;41.90217;40.28474;11906;16473;6
Облако-облако;"2020-12-06 17:59:57";537740497;41.85028;40.38205;-11977;19254;8
Облако-облако;"2020-12-06 18:00:15";405293107;41.27657;38.1058499;8297;18545;6
Облако-облако;"2020-12-06 18:00:15";417925078;41.21814;38.00874;-9912;16697;8
Облако-облако;"2020-12-06 18:01:47";562588110;41.83115;40.99946;-10318;11845;5
Облако-облако;"2020-12-06 18:01:47";548322398;41.8965;40.26546;17681;12034;11
Облако-земля;"2020-12-06 18:02:06";705446000;41.279;38.0172;16266;0;5
Облако-земля;"2020-12-06 18:02:06";802576000;41.2346;37.9697;-7406;0;6
Облако-облако;"2020-12-06 18:02:06";697016400;41.2571;38.03526;16078;11982;11
Облако-земля;"2020-12-06 18:04:04";809920000;41.5989999;40.4611;44734;0;5
Облако-земля;"2020-12-06 18:04:45";717493000;41.2081;37.9251;-6546;0;5
Облако-облако;"2020-12-06 18:04:45";578231607;41.21994;37.98478;11536;14134;12
Облако-земля;"2020-12-06 18:06:10";623838000;41.7383;40.469;149795;0;10
Облако-земля;"2020-12-06 18:06:17";100341650;41.88379;40.38818;-16274;0;13
Облако-земля;"2020-12-06 18:06:54";651353000;41.4574;40.754;-30038;0;10
Облако-земля;"2020-12-06 18:07:54";278424000;41.8785;40.3238;19109;0;5
Облако-земля;"2020-12-06 18:07:54";357550000;41.8044;40.3118;-15694;0;7
Облако-земля;"2020-12-06 18:07:54";315474000;42.0827;40.4093;-9210;0;5
Облако-земля;"2020-12-06 18:07:54";395874527;41.8875;40.39989;-10358;0;11
Облако-земля;"2020-12-06 18:08:00";893928000;41.3984;37.9009;15543;0;5
Облако-облако;"2020-12-06 18:08:39";449326557;41.46118;40.76789;-27240;19482;14
Облако-земля;"2020-12-06 18:09:34";494196000;41.8943;40.2087999;-20739;0;6
Облако-земля;"2020-12-06 18:09:34";616464000;41.7832999;40.4082999;-10003;0;5
Облако-земля;"2020-12-06 18:09:34";738501000;41.7051;40.4281;23888;0;8
Облако-земля;"2020-12-06 18:09:34";496605187;41.94351;40.31218;-15586;0;11
Облако-земля;"2020-12-06 18:09:34";853982938;41.62563;40.6138199;-8649;0;11
Облако-земля;"2020-12-06 18:09:35";70652000;41.5484;40.5871;-15637;0;5
Облако-облако;"2020-12-06 18:09:54";658534823;41.45718;40.88686;21848;14929;5
Облако-облако;"2020-12-06 18:11:21";165504239;41.95108;40.34711;12068;17009;5
Облако-земля;"2020-12-06 18:16:25";539028574;41.22955;37.97909;-46105;0;10
Облако-земля;"2020-12-06 18:26:10";49568000;42.0755;40.1988;80537;0;5
Облако-земля;"2020-12-06 18:26:10";207640000;41.8955;40.3487;-13926;0;5
Облако-земля;"2020-12-06 18:26:10";384959000;41.8052;40.4463;52344;0;5
Облако-облако;"2020-12-06 18:27:04";24954631;41.23301;37.96698;9935;13952;10
Облако-облако;"2020-12-06 18:28:21";394794254;41.67384;37.39803;9045;18255;12
Облако-земля;"2020-12-06 18:28:32";341431000;41.9719;40.1742;65490;0;15
Облако-облако;"2020-12-06 18:28:32";293130686;41.94839;40.24462;-13551;12602;15
Облако-земля;"2020-12-06 18:28:48";255754000;41.2982;37.94;-22456;0;6
Облако-облако;"2020-12-06 18:29:19";137031441;41.6691;37.38066;3190;20011;5
Облако-земля;"2020-12-06 18:29:41";641171000;41.9802;40.1813;62716;0;8
Облако-облако;"2020-12-06 18:29:41";635506809;41.96449;40.2804;-7637;14399;13
Облако-земля;"2020-12-06 18:30:23";885252000;41.9398;40.2158;34706;0;5
Облако-облако;"2020-12-06 18:30:23";982715257;41.98616;40.29998;-21253;19833;12
Облако-земля;"2020-12-06 18:31:28";116919000;41.744;37.3908;-10006;0;6
Облако-облако;"2020-12-06 18:31:28";110195737;41.66274;37.39867;9259;14743;17
Облако-земля;"2020-12-06 18:31:29";48144068;41.97054;40.23507;-11151;0;11
Облако-земля;"2020-12-06 18:31:45";456249000;41.3179;37.9071;130091;0;10
Облако-облако;"2020-12-06 18:31:45";505027999;41.22397;37.94468;-6863;11176;11
Облако-земля;"2020-12-06 18:32:21";425268000;41.4455;40.7777;19080;0;6
Облако-земля;"2020-12-06 18:32:55";800513000;41.7513999;37.2181;-24342;0;5
Облако-облако;"2020-12-06 18:32:55";811758367;41.65412;37.4037999;-10157;17040;10
Облако-облако;"2020-12-06 18:32:55";795132196;41.65447;37.39804;-4666;16549;5
Облако-земля;"2020-12-06 18:34:40";202019000;41.4308;38.3556;-72419;0;5
Облако-земля;"2020-12-06 18:34:40";244484000;41.2207999;37.9403999;-6952;0;5
Облако-облако;"2020-12-06 18:34:40";200378733;41.23651;37.98258;-13006;14349;7
Облако-земля;"2020-12-06 18:35:59";435745000;41.2483;37.9399;-30106;0;5
Облако-земля;"2020-12-06 18:36:51";192292000;42.9358999;38.4872;-73826;0;5
Облако-земля;"2020-12-06 18:38:06";78307000;41.4152;40.7757999;-22286;0;6
Облако-облако;"2020-12-06 18:38:06";20288870;41.41473;40.8447;8491;18231;6
Облако-земля;"2020-12-06 18:42:25";687806000;42.3175;39.7306;-59634;0;5
Облако-земля;"2020-12-06 18:42:25";847148317;42.35001;39.82218;-10503;0;13
Облако-земля;"2020-12-06 18:45:05";955385000;42.3196;39.7263;-31602;0;8
Облако-земля;"2020-12-06 18:45:05";950771318;42.35889;39.73447;54669;0;5
Облако-земля;"2020-12-06 18:45:15";917532511;41.3977999;40.84269;-143648;0;18
Облако-земля;"2020-12-06 18:48:27";948497000;41.6373;37.3937;18402;0;6
Облако-земля;"2020-12-06 18:48:28";120632000;41.6761;37.3453;-17291;0;5
Облако-облако;"2020-12-06 18:51:03";801315474;43.06821;38.36578;5750;13757;10
Облако-земля;"2020-12-06 18:51:56";885136000;41.7094;37.3738;31262;0;6
Облако-облако;"2020-12-06 18:51:56";875867932;41.66677;37.3846599;-10323;7592;13
Облако-облако;"2020-12-06 18:53:03";614946014;41.86553;40.19547;-9051;15107;11
Облако-земля;"2020-12-06 18:57:27";94085236;41.90224;40.21674;71116;0;17
Облако-облако;"2020-12-06 19:01:10";970714932;43.04819;38.34324;-8086;19142;5
Облако-земля;"2020-12-06 19:01:34";174139000;41.8938;40.2671;-76138;0;5
Облако-земля;"2020-12-06 19:03:20";77162000;41.76;37.3883;28032;0;5
Облако-земля;"2020-12-06 19:03:20";13280000;41.7003;37.4161;48095;0;9
Облако-земля;"2020-12-06 19:03:53";183999000;41.8736;40.1969;66186;0;5
Облако-земля;"2020-12-06 19:03:53";182453489;41.8715;40.10412;-63176;0;6
Облако-земля;"2020-12-06 19:07:03";548090000;41.8252;37.3051;78520;0;5
Облако-облако;"2020-12-06 19:07:03";653744865;41.67118;37.44354;-5077;15220;9
Облако-облако;"2020-12-06 19:10:03";388801754;41.68641;37.43348;8580;8477;6
Облако-облако;"2020-12-06 19:11:20";572119598;41.68056;37.41631;-7898;19490;7
Облако-земля;"2020-12-06 19:11:40";165189090;42.16011;39.56695;-15298;0;8
Облако-облако;"2020-12-06 19:14:09";529198854;41.6551;37.42522;6651;18964;10
Облако-облако;"2020-12-06 19:15:38";546951147;41.6885;37.44872;20605;10093;15
Облако-земля;"2020-12-06 19:16:03";413235000;41.7686;37.2915;-28808;0;6
Облако-облако;"2020-12-06 19:16:03";181021739;41.67343;37.2891;-19255;19852;16
Облако-земля;"2020-12-06 19:16:10";802202521;43.08339;38.39876;30166;0;12
Облако-земля;"2020-12-06 19:17:23";703144738;41.67889;37.4463099;36009;0;11
Облако-облако;"2020-12-06 19:17:47";542503203;41.65032;37.2991699;11203;16425;14
Облако-облако;"2020-12-06 19:21:44";457973228;43.0761899;38.34775;8558;19061;14
Облако-земля;"2020-12-06 19:22:03";355213602;41.66697;37.31486;-22359;0;14
Облако-облако;"2020-12-06 19:22:27";85047097;41.68883;37.47074;6273;18079;7
Облако-земля;"2020-12-06 19:23:03";732119000;42.368;39.6528;29415;0;10
Облако-облако;"2020-12-06 19:23:03";718371412;42.29721;39.56714;3889;16772;5
Облако-облако;"2020-12-06 19:23:51";516395886;41.69233;37.2150899;-14679;12738;12
Облако-земля;"2020-12-06 19:25:51";442314000;42.3699;39.453;-44758;0;5
Облако-земля;"2020-12-06 19:25:51";474705000;42.3602;39.6593;-21432;0;5
Облако-облако;"2020-12-06 19:26:15";703063010;41.68766;37.20964;-5693;13150;10
Облако-земля;"2020-12-06 19:26:41";589906000;41.7857;39.9724;22708;0;7
Облако-облако;"2020-12-06 19:26:41";530816257;41.75777;40.03871;9344;10373;14
