"Тип";"Время";"Наносекунды";"Широта";"Долгота";"Пик";"Высота";"Количествосенсоров"
Облако-земля;"2021-10-01 16:06:34";37131061;43.00529;40.67313;-10833;0;14
Облако-облако;"2021-10-01 16:06:57";333279235;43.00574;40.7249399;-19832;14309;5
Облако-земля;"2021-10-01 16:07:36";584785000;42.9925;40.6405;29934;0;8
Облако-земля;"2021-10-01 16:08:14";85108862;43.01518;40.69508;-16934;0;7
Облако-земля;"2021-10-01 16:09:09";686209881;43.02063;40.7470799;-5440;0;6
Облако-земля;"2021-10-01 16:09:09";381514000;43.0028;40.6113;33974;0;6
Облако-земля;"2021-10-01 16:11:30";991287000;43.1078;40.6576;-49643;0;10
Облако-земля;"2021-10-01 16:17:44";947911000;43.0744;40.6628;20245;0;6
Облако-земля;"2021-10-01 16:17:44";924978000;43.0337;40.6438;55787;0;6
Облако-облако;"2021-10-01 16:17:45";192101858;42.99665;40.72817;-14696;13652;6
Облако-земля;"2021-10-01 16:19:35";984477000;43.0535;40.7143;-36318;0;6
Облако-земля;"2021-10-01 16:19:35";931338000;43.0331;40.6526;-18314;0;6
Облако-земля;"2021-10-01 16:19:35";952904000;43.0239;40.677;-23575;0;8
Облако-земля;"2021-10-01 16:19:35";907053000;43.0039;40.7104;-170004;0;7
Облако-облако;"2021-10-01 16:21:41";888539886;43.01498;40.7136799;-9813;18477;7
Облако-земля;"2021-10-01 16:21:41";891652000;43.1673;40.7828;84652;0;5
Облако-земля;"2021-10-01 16:21:41";951188000;43.0084;40.6552;20664;0;7
Облако-земля;"2021-10-01 16:21:41";933449000;43.0409;40.6744;35528;0;7
Облако-земля;"2021-10-01 16:21:42";1424000;42.9629;40.6465;20638;0;6
Облако-земля;"2021-10-01 16:22:48";734128270;43.02763;40.7919399;-6980;0;9
Облако-земля;"2021-10-01 16:22:48";723217000;43.121;40.8648;-10855;0;6
Облако-земля;"2021-10-01 16:22:48";696362000;43.006;40.6882;24988;0;6
Облако-земля;"2021-10-01 16:22:48";670616000;42.9923;40.6051;-141240;0;5
Облако-земля;"2021-10-01 16:39:58";963303000;43.1708;40.6451;17595;0;8
Облако-земля;"2021-10-01 16:44:40";978571451;42.94612;40.74644;-20408;0;6
Облако-облако;"2021-10-01 16:44:40";927231088;43.10686;41.14654;-4054;16385;5
Облако-облако;"2021-10-01 16:44:41";526931172;43.20193;40.89436;7259;13450;8
Облако-земля;"2021-10-01 16:50:00";691212516;43.21581;40.66526;17074;0;11
Облако-земля;"2021-10-01 16:50:00";590743000;43.016;40.7166;74697;0;8
Облако-земля;"2021-10-02 18:07:00";528794000;41.008;38.5398;-16893;0;6
Облако-земля;"2021-10-02 21:53:35";178452000;41.04;38.8374;24018;0;5
Облако-земля;"2021-10-02 22:08:48";613601000;41.1340999;39.0835;-2273;0;8
Облако-земля;"2021-10-02 22:25:45";644735319;41.05637;39.23251;-20198;0;6
Облако-облако;"2021-10-02 23:23:21";805260757;41.76598;41.76855;-27699;10470;10
Облако-земля;"2021-10-02 23:28:25";725101041;41.79388;41.8508799;-36597;0;6
Облако-облако;"2021-10-02 23:30:56";226680203;41.80661;41.79121;12866;11203;7
Облако-земля;"2021-10-02 23:32:04";194234368;41.79615;41.83585;-33137;0;8
Облако-земля;"2021-10-02 23:33:36";130455596;41.81126;41.7930599;-25859;0;8
Облако-облако;"2021-10-02 23:34:26";81703807;41.82397;41.7468;6274;13612;6
Облако-облако;"2021-10-02 23:39:36";390242896;41.86953;41.82687;23884;12038;6
Облако-земля;"2021-10-03 00:11:14";920667810;41.67063;43.06881;16281;0;11
Облако-облако;"2021-10-03 01:19:34";701855148;42.32716;42.37517;4771;8240;7
Облако-земля;"2021-10-03 01:20:46";440953012;42.49851;42.26198;-16253;0;13
Облако-земля;"2021-10-03 01:33:34";990193000;41.0536;40.805;17299;0;5
Облако-облако;"2021-10-03 01:38:49";232095257;43.87953;39.6067899;-9917;15174;11
Облако-облако;"2021-10-03 01:40:41";618912055;43.89871;39.58021;10515;16379;8
Облако-земля;"2021-10-03 01:44:17";814851821;43.89711;39.7014799;19760;0;13
Облако-облако;"2021-10-03 01:49:15";420003970;43.93397;39.68235;5152;18623;5
Облако-земля;"2021-10-03 02:06:37";948479000;41.0319999;40.406;-37694;0;5
Облако-земля;"2021-10-03 02:31:57";408152000;42.3392;43.0382;63396;0;6
Облако-земля;"2021-10-03 02:33:45";18782000;42.3587;42.997;-195541;0;11
Облако-облако;"2021-10-03 02:37:07";698100269;42.35667;43.00132;-9609;19890;9
Облако-облако;"2021-10-03 02:40:59";274769807;42.366;43.02135;14878;17499;9
Облако-облако;"2021-10-03 02:52:34";512362166;42.38552;43.05913;11690;15800;9
Облако-земля;"2021-10-03 03:13:31";291588871;42.77128;40.8389499;30290;0;8
Облако-земля;"2021-10-03 03:15:53";331970975;42.79842;40.81379;-15176;0;10
Облако-земля;"2021-10-03 03:20:30";596545039;42.78782;40.84172;-31551;0;6
Облако-земля;"2021-10-03 03:49:49";774910479;41.11541;41.74667;-8294;0;11
Облако-земля;"2021-10-03 03:49:49";533505000;41.0274;41.7383;65557;0;9
Облако-земля;"2021-10-03 04:23:45";991988000;41.0389;41.1968;50335;0;6
Облако-облако;"2021-10-03 04:23:46";170316068;41.11848;41.39342;6832;8135;5
Облако-облако;"2021-10-03 04:27:06";793218609;41.00683;41.25554;5282;16598;7
Облако-земля;"2021-10-03 05:12:28";754805000;41.0663;40.5818;-10764;0;7
Облако-облако;"2021-10-03 05:17:35";438050966;41.14319;40.74337;3522;18113;8
Облако-земля;"2021-10-03 05:21:40";993399000;41.6491;42.4635;-106438;0;5
Облако-земля;"2021-10-03 06:00:22";681106000;41.0066;41.2798;29245;0;5
Облако-земля;"2021-10-03 06:00:22";691990000;41.0042;41.2491;-10995;0;5
Облако-земля;"2021-10-03 06:00:23";526358000;41.2735;41.309;24862;0;7
Облако-облако;"2021-10-03 06:05:39";316743277;41.13263;41.37184;-4809;13486;9
Облако-облако;"2021-10-03 06:05:39";376569793;41.0485;41.31119;-12628;13073;7
Облако-облако;"2021-10-03 06:06:40";545294022;41.0325599;42.30567;-8550;14748;8
Облако-облако;"2021-10-03 06:07:21";489278936;41.08777;41.35608;6276;17659;5
Облако-земля;"2021-10-03 06:13:43";142512333;41.11536;41.40869;-6196;0;5
Облако-земля;"2021-10-03 06:13:58";98621000;41.0899;42.3054;-11608;0;5
Облако-облако;"2021-10-03 06:16:24";247676930;41.14612;41.46126;20671;16166;9
Облако-земля;"2021-10-03 06:27:33";155857000;41.433;42.3202;51281;0;5
Облако-облако;"2021-10-03 06:30:56";879948888;41.2415;42.53782;28712;18323;8
Облако-земля;"2021-10-03 06:34:51";345786000;41.0009;42.9713;-7766;0;5
Облако-земля;"2021-10-03 06:35:56";458041000;41.064;40.2602;25955;0;5
Облако-облако;"2021-10-03 06:36:49";929363019;41.03615;42.71219;-5735;18526;6
Облако-облако;"2021-10-03 06:38:30";969175121;41.0366;43.10774;4136;15247;6
Облако-облако;"2021-10-03 06:40:02";870224247;41.02717;40.68773;-27509;16637;13
Облако-облако;"2021-10-03 06:44:22";827372974;43.52415;38.99308;-9434;8238;10
Облако-земля;"2021-10-03 06:44:22";801683000;43.4914;39.3274;51921;0;5
Облако-земля;"2021-10-03 06:52:26";473152000;41.4247;42.7398;28215;0;6
Облако-земля;"2021-10-03 06:52:26";145788000;41.4795;42.7405;-59243;0;7
Облако-облако;"2021-10-03 06:58:40";880963094;41.19839;40.12069;5821;12660;8
Облако-земля;"2021-10-03 07:05:57";594505000;41.0441;40.8802;-12385;0;6
Облако-земля;"2021-10-03 07:09:16";127107000;41.0294;40.1848;-6111;0;5
Облако-земля;"2021-10-03 07:09:16";59670000;41.0271;40.1918999;-6798;0;5
Облако-облако;"2021-10-03 07:11:29";636727605;41.07817;40.96776;-6219;10825;5
Облако-облако;"2021-10-03 07:24:49";850953206;41.19401;41.07327;-5500;11901;6
Облако-облако;"2021-10-03 07:26:29";879404595;41.22267;41.07308;9443;18447;10
Облако-земля;"2021-10-03 07:30:54";237502536;41.30084;41.08076;-13832;0;10
Облако-земля;"2021-10-03 07:34:35";992381159;41.29612;41.13603;-10230;0;5
Облако-облако;"2021-10-03 07:38:26";732700570;41.34512;41.15028;-2770;14645;6
Облако-облако;"2021-10-03 07:39:16";155758507;43.95798;38.8324;9247;14203;12
Облако-облако;"2021-10-03 07:41:22";971132918;43.33404;38.61356;-8468;14446;7
Облако-земля;"2021-10-03 07:41:23";149604000;43.3089;38.6021;-12849;0;6
Облако-земля;"2021-10-03 07:56:15";891562000;41.1205;40.024;-9496;0;6
Облако-земля;"2021-10-03 08:07:51";354407000;41.3463;42.0929;-15835;0;7
Облако-земля;"2021-10-03 08:09:14";925961000;41.3396;42.1243;-38914;0;7
Облако-земля;"2021-10-03 08:12:44";333297000;43.8644;38.8088;-11237;0;6
Облако-облако;"2021-10-03 08:13:36";826559956;43.86393;38.85235;4990;10950;5
Облако-земля;"2021-10-03 08:25:11";89912000;43.8870999;38.7817;-14161;0;7
Облако-земля;"2021-10-03 08:30:59";85841000;41.5515;42.9276;-8318;0;6
Облако-земля;"2021-10-03 08:30:59";6744000;41.5413;42.959;-32613;0;8
Облако-облако;"2021-10-03 08:33:19";574066299;41.33812;40.98111;27911;15599;8
Облако-земля;"2021-10-03 08:33:20";39864000;41.5612;40.843;-86667;0;5
Облако-облако;"2021-10-03 08:34:27";201831779;41.17991;40.7931;-3382;9847;5
Облако-земля;"2021-10-03 08:35:06";223358000;41.0797;41.397;-4235;0;5
Облако-земля;"2021-10-03 08:36:14";883821000;41.2244;40.7977;-10767;0;5
Облако-земля;"2021-10-03 08:38:01";642337000;41.045;40.2417;-34521;0;6
Облако-земля;"2021-10-03 08:38:02";843097795;41.51927;40.12047;-32361;0;12
Облако-облако;"2021-10-03 08:38:02";501536364;41.38455;40.0935599;-22098;19325;10
Облако-земля;"2021-10-03 08:38:02";471294000;41.3775;40.1171;87659;0;10
Облако-земля;"2021-10-03 08:39:54";194604000;41.2492;40.8415;-11214;0;6
Облако-земля;"2021-10-03 08:42:08";718918000;41.2449;40.3638;-29817;0;5
Облако-облако;"2021-10-03 08:42:19";975337179;41.59013;42.41387;-6500;19926;5
Облако-земля;"2021-10-03 08:42:19";947302000;41.6188999;42.4812;46048;0;8
Облако-земля;"2021-10-03 08:42:19";963581000;41.6388;42.4206;28182;0;6
Облако-земля;"2021-10-03 08:42:20";76418000;41.6216;42.5054;-11491;0;5
Облако-земля;"2021-10-03 08:42:20";1090000;41.6451;42.4616;35137;0;6
Облако-земля;"2021-10-03 08:42:20";112987000;41.6372;42.4616;18138;0;6
Облако-облако;"2021-10-03 08:43:55";117789730;41.619;42.49637;7770;15852;9
Облако-земля;"2021-10-03 08:43:55";165985000;41.636;42.4781;-9525;0;7
Облако-облако;"2021-10-03 08:46:17";718559878;41.4223799;43.61228;-6557;18951;9
Облако-земля;"2021-10-03 08:46:17";702097000;41.4292;43.5715;-3369;0;5
Облако-земля;"2021-10-03 08:47:06";787390000;41.1275;40.2055;-32965;0;5
Облако-земля;"2021-10-03 08:48:01";522714682;41.13923;39.5222;-7636;0;7
Облако-земля;"2021-10-03 08:48:01";319952000;41.0925;39.4983999;37756;0;6
Облако-облако;"2021-10-03 08:57:55";403201115;41.15646;39.57835;8383;12379;5
Облако-земля;"2021-10-03 08:59:12";483715000;41.7746;43.2246;-94194;0;9
Облако-земля;"2021-10-03 09:02:32";57530000;41.8487;43.7609;-127772;0;10
Облако-земля;"2021-10-03 09:15:55";557858000;41.7742;43.2864999;15506;0;5
Облако-земля;"2021-10-03 09:18:03";593055000;41.0063;39.7244;-12311;0;7
Облако-земля;"2021-10-03 09:18:47";465455000;41.7859;43.2851;-2799;0;5
Облако-земля;"2021-10-03 09:18:47";488278000;41.8093;43.3112;-14048;0;5
Облако-земля;"2021-10-03 09:20:08";268626000;41.4614;42.8054;-109809;0;11
Облако-земля;"2021-10-03 09:20:08";466995000;41.5218;42.8242;-3180;0;5
Облако-облако;"2021-10-03 09:25:54";284422044;41.53771;42.88318;-5351;6829;7
Облако-земля;"2021-10-03 09:36:06";519013770;41.97949;43.52272;-17380;0;10
Облако-земля;"2021-10-03 09:36:06";494367000;42.083;43.6063;53782;0;5
Облако-земля;"2021-10-03 09:40:09";136875000;41.8631;43.2128;-11755;0;5
Облако-земля;"2021-10-03 09:40:17";973274000;41.9004;43.5327;31716;0;6
Облако-земля;"2021-10-03 09:40:57";878569000;41.2877;42.5312;-22003;0;7
Облако-земля;"2021-10-03 09:40:57";860035000;41.2734;42.4913;-109963;0;12
Облако-земля;"2021-10-03 09:45:39";532940000;41.9463;43.2521;43937;0;5
Облако-земля;"2021-10-03 09:46:45";672363000;41.0784;39.7045;-18175;0;8
Облако-облако;"2021-10-03 09:49:33";410043172;41.3761;42.61616;-26386;10330;5
Облако-земля;"2021-10-03 09:50:44";857322000;41.7541;43.2070999;23668;0;8
Облако-земля;"2021-10-03 09:53:14";911627360;41.43332;42.55771;-48219;0;12
Облако-земля;"2021-10-03 09:54:43";126745000;41.8355;43.3606;25025;0;6
Облако-облако;"2021-10-03 09:55:03";917988357;41.29648;41.1176;-3480;18230;5
Облако-земля;"2021-10-03 10:03:04";402299000;41.5028;42.7527;-60652;0;10
Облако-земля;"2021-10-03 10:10:28";297822000;42.1781999;44.0667;28953;0;7
Облако-земля;"2021-10-03 10:11:28";607805000;41.9367;44.0782;26512;0;6
Облако-облако;"2021-10-03 10:12:30";932518761;42.18673;44.12847;10620;12602;8
Облако-земля;"2021-10-03 10:12:30";681410000;42.2234;44.0587;30403;0;8
Облако-земля;"2021-10-03 10:12:30";564470000;42.1781;44.1465;35972;0;7
Облако-облако;"2021-10-03 10:12:31";340247618;42.20853;44.13359;8431;13216;10
Облако-земля;"2021-10-03 10:12:31";30146000;42.2085;44.0588;-13018;0;5
Облако-земля;"2021-10-03 10:12:31";423024000;42.2196;44.0222;21468;0;5
Облако-земля;"2021-10-03 10:12:31";294687000;42.2076;44.0563;16371;0;6
Облако-земля;"2021-10-03 10:12:31";158888000;42.2129;44.0475;26437;0;6
Облако-земля;"2021-10-03 10:13:52";903332558;42.21884;44.03842;-43680;0;11
Облако-земля;"2021-10-03 10:15:40";581270000;42.2254999;44.1248999;-14951;0;5
Облако-земля;"2021-10-03 10:18:19";473280000;41.3479;43.8342;-12183;0;6
Облако-облако;"2021-10-03 10:19:57";207776863;41.3783699;43.80064;9641;7219;12
Облако-земля;"2021-10-03 10:19:57";451724000;41.3641999;43.8084;-7397;0;6
Облако-земля;"2021-10-03 10:19:57";644661000;41.3662;43.8183999;-7732;0;5
Облако-земля;"2021-10-03 10:20:57";224293000;41.4093;43.8737;15492;0;7
Облако-облако;"2021-10-03 10:21:47";645393335;41.39157;43.89329;10448;10503;11
Облако-облако;"2021-10-03 10:23:00";642863199;41.41584;43.82302;4138;18260;7
Облако-облако;"2021-10-03 10:23:00";828685284;41.40806;44.02776;-5095;16093;8
Облако-земля;"2021-10-03 10:23:00";867363000;41.3888;43.7884;-11913;0;6
Облако-земля;"2021-10-03 10:23:00";723595000;41.3793999;43.9167;-12365;0;9
Облако-земля;"2021-10-03 10:23:00";418214000;41.38;43.9143;16280;0;7
Облако-земля;"2021-10-03 10:28:32";697860000;42.3205;44.2948;18591;0;8
Облако-земля;"2021-10-03 10:28:32";683624000;42.3206;44.2697;38072;0;11
Облако-земля;"2021-10-03 10:28:32";662040000;42.3132;44.2556;52250;0;9
Облако-земля;"2021-10-03 10:29:33";875479000;41.0844;40.8134;-6300;0;6
Облако-земля;"2021-10-03 10:30:36";585250000;41.4741;41.7956;-4222;0;5
Облако-земля;"2021-10-03 10:33:36";506593000;42.6671;44.3409;32895;0;5
Облако-земля;"2021-10-03 10:33:36";521835000;42.3855;44.3586;23310;0;7
Облако-земля;"2021-10-03 10:33:36";480741000;42.3401;44.3509;-76966;0;14
Облако-земля;"2021-10-03 10:37:12";148153206;42.37852;44.44112;-48396;0;7
Облако-земля;"2021-10-03 10:37:12";122224000;42.3936;44.4296;47907;0;7
Облако-земля;"2021-10-03 10:37:12";163434000;42.387;44.4333;17135;0;7
Облако-земля;"2021-10-03 10:37:12";104051000;42.3747;44.4328999;104340;0;11
Облако-земля;"2021-10-03 10:50:01";905806000;41.6425;41.9813;0;0;6
Облако-земля;"2021-10-03 10:51:22";581331000;42.5126;44.6197;-12769;0;7
Облако-земля;"2021-10-03 10:51:46";481881000;41.5618;41.948;-9714;0;5
Облако-земля;"2021-10-03 10:52:42";146483000;42.4672;44.6808;-13272;0;6
Облако-земля;"2021-10-03 10:56:58";381334000;41.6696;41.9686;-7794;0;6
Облако-облако;"2021-10-03 10:58:21";920734456;41.71902;41.97891;9374;13501;9
Облако-облако;"2021-10-03 10:59:30";479161048;41.68295;42.0454099;11334;17813;9
Облако-земля;"2021-10-03 10:59:30";775023000;41.6868;42.1141999;23535;0;7
Облако-облако;"2021-10-03 11:00:36";519601065;41.70813;42.07522;9299;16237;10
Облако-земля;"2021-10-03 11:00:37";930848357;41.01661;40.60474;-8701;0;15
Облако-облако;"2021-10-03 11:01:25";360336310;41.69018;42.11678;13243;19226;10
Облако-земля;"2021-10-03 11:02:28";34239000;41.7251;42.1451;23634;0;8
Облако-земля;"2021-10-03 11:03:24";655843000;41.6936;42.1058;20621;0;9
Облако-земля;"2021-10-03 11:03:45";185775855;41.78328;42.06181;-8647;0;7
Облако-облако;"2021-10-03 11:04:00";591944294;41.74979;42.0673;7886;19013;7
Облако-земля;"2021-10-03 11:04:00";660571000;41.7085999;42.1866;17331;0;6
Облако-земля;"2021-10-03 11:04:32";344885080;41.75747;42.10734;-21313;0;10
Облако-земля;"2021-10-03 11:04:32";455826000;41.714;42.1228;16513;0;7
Облако-земля;"2021-10-03 11:04:32";297146000;41.7583;42.1438;23269;0;7
Облако-земля;"2021-10-03 11:04:48";316904165;41.67774;42.3511;-15337;0;8
Облако-земля;"2021-10-03 11:04:48";221965920;41.77344;42.19986;-25612;0;9
Облако-земля;"2021-10-03 11:05:40";957708000;41.7699;42.0837;-13850;0;5
Облако-облако;"2021-10-03 11:05:41";42407212;41.76315;42.08957;-13469;15053;10
Облако-облако;"2021-10-03 11:06:44";843426990;41.71891;42.10964;-7570;15177;6
Облако-земля;"2021-10-03 11:06:44";797471000;41.7475;42.2064;29495;0;8
Облако-земля;"2021-10-03 11:07:31";211152000;41.7646;42.1231;15503;0;5
Облако-земля;"2021-10-03 11:08:27";806797914;41.77032;42.12675;-8568;0;15
Облако-земля;"2021-10-03 11:08:28";22366000;41.8013;42.0808;28936;0;6
Облако-облако;"2021-10-03 11:10:26";736954540;41.82368;42.04361;10538;18673;11
Облако-земля;"2021-10-03 11:11:54";615905932;41.79623;42.1208699;-8341;0;13
Облако-облако;"2021-10-03 11:12:08";686103807;41.91025;42.12437;-11645;10335;10
Облако-земля;"2021-10-03 11:12:08";610159000;41.8462;42.1441;-10118;0;5
Облако-земля;"2021-10-03 11:12:28";157881000;42.287;43.854;-176411;0;5
Облако-земля;"2021-10-03 11:12:56";879219000;41.1348;41.1399;30320;0;6
Облако-земля;"2021-10-03 11:13:53";84376708;42.51509;44.1203999;-27378;0;13
Облако-облако;"2021-10-03 11:13:58";550022718;41.8266;42.15646;-6781;19385;9
Облако-земля;"2021-10-03 11:13:58";469244000;41.8237;42.1099;-11789;0;5
Облако-облако;"2021-10-03 11:17:28";835961774;41.83816;42.247;-12084;9057;5
Облако-облако;"2021-10-03 11:17:36";601042624;42.33937;43.90975;24431;18639;9
Облако-земля;"2021-10-03 11:20:40";456407000;41.8568;42.2627;17433;0;7
Облако-земля;"2021-10-03 11:24:18";491388897;42.40463;44.03626;-17418;0;11
Облако-земля;"2021-10-03 11:24:18";642278000;42.4105;44.0364;26827;0;5
Облако-земля;"2021-10-03 11:24:18";333779000;42.4093;44.0605;25849;0;6
Облако-земля;"2021-10-03 11:25:08";164192797;42.22082;43.85143;-22058;0;5
Облако-облако;"2021-10-03 11:27:29";669314873;42.46861;44.19076;10241;10547;7
Облако-земля;"2021-10-03 11:27:29";764547000;42.4563;44.0578999;44243;0;8
Облако-облако;"2021-10-03 11:27:30";162929088;42.4215;44.02263;6971;3462;8
Облако-земля;"2021-10-03 11:29:23";371521510;42.41831;44.04331;-48546;0;12
Облако-земля;"2021-10-03 11:29:23";389819000;42.4032;44.104;16799;0;5
Облако-земля;"2021-10-03 11:29:23";405966000;42.3756;44.0833;16062;0;5
Облако-земля;"2021-10-03 11:29:23";159748000;42.4098;44.1162;43198;0;7
Облако-земля;"2021-10-03 11:29:23";273751000;42.4062;44.1197;-13983;0;6
Облако-земля;"2021-10-03 11:29:23";117055000;42.4450999;44.0837999;41680;0;9
Облако-облако;"2021-10-03 11:32:38";814831220;42.66473;44.33413;9756;10607;5
Облако-облако;"2021-10-03 11:33:54";692044210;42.47051;44.1858099;11826;16071;13
Облако-земля;"2021-10-03 11:33:54";94860000;42.4798;44.1766;-10318;0;7
Облако-облако;"2021-10-03 11:34:48";929018277;42.78492;43.80876;8708;13835;7
Облако-облако;"2021-10-03 11:41:18";739627755;42.85013;44.03293;11040;16356;6
Облако-облако;"2021-10-03 11:41:19";116991386;42.80951;43.76466;4814;13579;6
Облако-земля;"2021-10-03 11:41:19";94759000;42.8027;43.7577;-12970;0;6
Облако-земля;"2021-10-03 11:41:47";336158000;42.4403;44.1364;-49746;0;5
Облако-земля;"2021-10-03 11:41:47";345892000;42.4416;44.1436;-16455;0;5
