"Тип";"Время";"Наносекунды";"Широта";"Долгота";"Пик";"Высота";"Количествосенсоров"
Облако-облако;"2021-04-12 14:26:12";333096260;42.35595;43.65516;7835;17818;15
Облако-земля;"2021-04-12 14:26:12";987588616;42.47966;43.52203;-18775;0;9
Облако-облако;"2021-04-12 14:26:53";322677079;42.22631;44.70632;5238;18100;11
Облако-земля;"2021-04-12 14:26:59";888448000;41.3962;44.1159;-7000;0;6
Облако-земля;"2021-04-12 14:27:05";562561000;41.6763;43.9064;-19575;0;6
Облако-земля;"2021-04-12 14:27:16";382292000;41.6818;43.6277;-5882;0;5
Облако-земля;"2021-04-12 14:27:30";827489000;41.6623;43.8459999;-8880;0;5
Облако-облако;"2021-04-12 14:27:57";651120416;42.48434;43.54403;3128;11360;5
Облако-земля;"2021-04-12 14:27:58";488800000;42.6094;43.5028;-9963;0;5
Облако-земля;"2021-04-12 14:27:58";917222000;42.5979;43.4544;-11825;0;5
Облако-земля;"2021-04-12 14:27:58";454274129;42.62417;43.45314;-13170;0;16
Облако-облако;"2021-04-12 14:28:33";762640395;42.32346;44.59275;-6109;16650;6
Облако-облако;"2021-04-12 14:29:11";500273196;41.23532;44.11883;4544;19856;6
Облако-земля;"2021-04-12 14:30:22";711100402;42.32397;43.71384;-15124;0;14
Облако-земля;"2021-04-12 14:30:31";338302000;42.6576;44.4499;-11917;0;6
Облако-земля;"2021-04-12 14:30:31";756781000;42.6199;44.455;-16211;0;5
Облако-земля;"2021-04-12 14:30:32";19723652;42.6659099;44.41274;-8341;0;16
Облако-земля;"2021-04-12 14:30:33";481241000;41.5959;43.8411;30037;0;6
Облако-земля;"2021-04-12 14:30:33";719410000;41.4332;43.8112;-9336;0;5
Облако-земля;"2021-04-12 14:30:33";607804503;41.58126;43.92894;-10062;0;9
Облако-облако;"2021-04-12 14:30:42";960458468;42.32463;44.54419;-4093;18586;5
Облако-облако;"2021-04-12 14:30:58";153938831;41.3621;44.13216;-5106;10962;10
Облако-земля;"2021-04-12 14:31:29";875291000;42.4555999;43.5846;-11813;0;7
Облако-земля;"2021-04-12 14:31:29";795215021;42.47394;43.5673699;-8275;0;10
Облако-облако;"2021-04-12 14:31:47";263903656;41.4714699;44.32115;-5761;17101;7
Облако-земля;"2021-04-12 14:32:14";560619157;41.32055;44.30258;-7037;0;8
Облако-земля;"2021-04-12 14:32:30";733561000;42.2268;43.6579;23023;0;6
Облако-облако;"2021-04-12 14:32:30";778966493;42.32521;43.68431;10853;16443;13
Облако-земля;"2021-04-12 14:32:35";120905591;42.4792599;43.616;-9179;0;14
Облако-земля;"2021-04-12 14:32:52";178221000;42.2891;44.6464;-13076;0;5
Облако-земля;"2021-04-12 14:32:52";626716000;42.2798;44.6894;-11234;0;7
Облако-облако;"2021-04-12 14:33:06";968644129;41.451;44.06414;11861;12646;9
Облако-облако;"2021-04-12 14:33:25";767846190;41.33581;44.3151;-5556;9677;8
Облако-земля;"2021-04-12 14:33:43";369451000;41.3151;44.263;-6623;0;6
Облако-земля;"2021-04-12 14:33:54";286170000;42.4748;43.5882999;-9123;0;5
Облако-облако;"2021-04-12 14:34:09";283166292;41.42719;44.02342;-6568;14983;13
Облако-земля;"2021-04-12 14:34:20";474212000;42.3411;43.6657;-4182;0;5
Облако-земля;"2021-04-12 14:34:20";583794000;42.3087;43.6921;-8908;0;5
Облако-земля;"2021-04-12 14:34:20";28870006;42.30173;43.5428;-87298;0;18
Облако-облако;"2021-04-12 14:35:26";588570180;42.50673;44.69289;4385;15007;5
Облако-земля;"2021-04-12 14:35:32";468094300;42.47284;43.59713;-6963;0;9
Облако-земля;"2021-04-12 14:35:47";892324000;41.359;44.2479;-6098;0;5
Облако-земля;"2021-04-12 14:35:49";399706000;41.3127;44.3591;-8859;0;6
Облако-земля;"2021-04-12 14:35:50";736370000;42.348;44.5964;18954;0;5
Облако-земля;"2021-04-12 14:35:50";807466526;42.37684;44.76438;-5294;0;7
Облако-земля;"2021-04-12 14:35:51";254713464;42.32635;44.59389;-13667;0;16
Облако-земля;"2021-04-12 14:36:00";66508000;41.3314;44.3286;-10475;0;7
Облако-земля;"2021-04-12 14:36:46";665406000;41.3195;44.3239;-9114;0;5
Облако-земля;"2021-04-12 14:36:54";343235000;42.6289;44.4376;-7259;0;5
Облако-облако;"2021-04-12 14:37:25";421881761;41.34741;44.28933;4126;18311;8
Облако-земля;"2021-04-12 14:38:00";401433000;41.361;44.2476;-9343;0;5
Облако-земля;"2021-04-12 14:38:50";104366000;41.2829;44.3379;-8006;0;5
Облако-облако;"2021-04-12 14:38:54";309935856;41.38764;44.21088;14564;18173;13
Облако-земля;"2021-04-12 14:39:36";809386530;41.6056;43.99368;-31559;0;12
Облако-земля;"2021-04-12 14:39:37";354782000;41.5623;43.8643;24564;0;8
Облако-земля;"2021-04-12 14:39:37";416830000;41.6285;44.0218;-8756;0;5
Облако-облако;"2021-04-12 14:39:52";796248912;41.32077;44.2464;3490;15576;6
Облако-земля;"2021-04-12 14:40:04";633723000;42.3666;44.6453;-5354;0;7
Облако-земля;"2021-04-12 14:40:49";264358000;41.3533;44.279;-5938;0;5
Облако-земля;"2021-04-12 14:41:38";763039000;41.3188;44.2909;-6522;0;5
Облако-земля;"2021-04-12 14:42:30";956671000;41.3637;44.3086;-7855;0;5
Облако-земля;"2021-04-12 14:42:58";601582000;41.4139;44.2412;-4007;0;5
Облако-облако;"2021-04-12 14:42:59";783168283;41.44954;44.03734;-14211;10071;12
Облако-земля;"2021-04-12 14:43:08";895089000;41.5226;44.0448;-10422;0;6
Облако-облако;"2021-04-12 14:43:33";959906830;42.36797;44.94227;7604;755;9
Облако-земля;"2021-04-12 14:43:38";925925000;42.3807;44.6323;-7378;0;5
Облако-земля;"2021-04-12 14:43:39";729666000;42.3519;44.6148;-12803;0;5
Облако-земля;"2021-04-12 14:43:39";856213000;42.3516;44.6251;17304;0;6
Облако-земля;"2021-04-12 14:43:39";449016306;42.46702;44.6824299;-5096;0;7
Облако-земля;"2021-04-12 14:43:39";447267241;42.3534099;44.56421;-7806;0;16
Облако-облако;"2021-04-12 14:44:56";861195624;41.37369;44.33242;-4199;17281;7
Облако-облако;"2021-04-12 14:45:41";599929402;41.40116;44.25674;3460;17737;5
Облако-земля;"2021-04-12 14:46:13";695115000;41.6594;43.9441;20003;0;5
Облако-облако;"2021-04-12 14:46:13";371455200;41.5326499;44.29487;5497;8630;6
Облако-земля;"2021-04-12 14:46:26";446984000;41.6336;43.9284;-4899;0;5
Облако-земля;"2021-04-12 14:47:24";837389000;42.3258;44.7361999;16200;0;9
Облако-земля;"2021-04-12 14:47:24";987365000;42.3102;44.7196;21928;0;6
Облако-земля;"2021-04-12 14:47:24";880216000;42.3259;44.7415;17202;0;9
Облако-облако;"2021-04-12 14:47:25";106885135;42.31906;44.7631;-5990;19983;11
Облако-земля;"2021-04-12 14:48:01";476699000;42.7055999;43.0441;-37869;0;6
Облако-земля;"2021-04-12 14:48:01";506032000;42.5591;43.5819;20089;0;5
Облако-земля;"2021-04-12 14:48:01";423384000;42.5305;43.4554;30922;0;5
Облако-облако;"2021-04-12 14:48:19";402559628;41.40902;44.22333;3082;9716;5
Облако-облако;"2021-04-12 14:48:27";586618221;41.33781;44.05239;6564;16639;8
Облако-земля;"2021-04-12 14:48:51";938200000;42.4664;43.4465999;-14522;0;5
Облако-земля;"2021-04-12 14:49:06";106877000;41.61;43.9445;-7002;0;5
Облако-земля;"2021-04-12 14:49:06";607052000;41.7015;43.9789;-21555;0;7
Облако-земля;"2021-04-12 14:49:06";995639000;41.6462;44.1222;-14246;0;5
Облако-земля;"2021-04-12 14:49:07";56701000;41.6576;43.954;-9499;0;6
Облако-облако;"2021-04-12 14:49:19";353748003;41.43338;44.16948;7467;16199;12
Облако-земля;"2021-04-12 14:49:51";730206907;42.39372;43.62785;-14055;0;10
Облако-облако;"2021-04-12 14:50:19";902444815;41.76442;43.95619;-6629;14845;8
Облако-земля;"2021-04-12 14:50:51";488701392;42.70019;43.44381;-5789;0;14
Облако-земля;"2021-04-12 14:50:54";239903326;41.67062;43.976;-5078;0;8
Облако-земля;"2021-04-12 14:51:17";755375000;42.4227;43.6462999;-13757;0;5
Облако-земля;"2021-04-12 14:51:17";918951000;42.5126;43.7334;-21732;0;5
Облако-земля;"2021-04-12 14:51:17";858980434;42.4858;43.57107;-10345;0;6
Облако-облако;"2021-04-12 14:51:17";676816184;42.42865;43.46894;7245;11883;7
Облако-облако;"2021-04-12 14:51:40";909984709;41.45407;44.13122;8448;18647;9
Облако-земля;"2021-04-12 14:52:15";733078000;41.4442;44.3392;-5362;0;6
Облако-земля;"2021-04-12 14:52:15";878414000;41.8078999;43.9077;-6126;0;5
Облако-облако;"2021-04-12 14:52:52";902399474;41.36543;44.33363;-5567;14333;6
Облако-облако;"2021-04-12 14:53:01";982940670;41.77243;43.881;10480;10912;9
Облако-земля;"2021-04-12 14:53:02";236090000;41.6956;43.9912;-6817;0;5
Облако-облако;"2021-04-12 14:53:05";843912183;41.37095;44.30296;2865;15420;5
Облако-земля;"2021-04-12 14:53:15";926882590;41.40706;44.35461;-4840;0;6
Облако-земля;"2021-04-12 14:53:34";951591000;41.4613;44.0735;-12497;0;6
Облако-облако;"2021-04-12 14:53:37";66772314;41.49119;44.25103;3102;19620;5
Облако-земля;"2021-04-12 14:54:02";205215000;41.9662;43.8545;-7746;0;6
Облако-земля;"2021-04-12 14:54:02";937977000;41.8441;43.9699;-9765;0;5
Облако-облако;"2021-04-12 14:54:02";443454228;41.71568;44.01681;-3900;17308;6
Облако-земля;"2021-04-12 14:54:03";94045000;41.9818;43.7513999;-77438;0;11
Облако-земля;"2021-04-12 14:54:03";654922000;41.8855;43.8071;-15633;0;9
Облако-земля;"2021-04-12 14:54:03";140155000;42.0411;43.7012;-29685;0;5
Облако-облако;"2021-04-12 14:54:16";783105428;41.5722499;44.06186;-9308;18619;10
Облако-земля;"2021-04-12 14:54:22";90936000;41.519;44.3499;-6309;0;6
Облако-земля;"2021-04-12 14:54:31";646521000;41.3934;44.3257;-7249;0;7
Облако-облако;"2021-04-12 14:54:31";636744745;41.42852;44.16352;3077;9892;5
Облако-земля;"2021-04-12 14:54:49";492441000;41.3842;44.5329;-3502;0;5
Облако-земля;"2021-04-12 14:55:12";391084000;41.8846;43.9719;-21296;0;7
Облако-земля;"2021-04-12 14:55:38";670249000;41.3943;44.3439;-5795;0;5
Облако-облако;"2021-04-12 14:55:43";191788122;41.4346699;44.42658;-3894;10751;7
Облако-облако;"2021-04-12 14:55:56";774695358;41.40348;44.38433;5367;13841;7
Облако-облако;"2021-04-12 14:55:59";777513828;41.41508;44.2376999;3538;12637;7
Облако-земля;"2021-04-12 14:56:05";17532362;42.63744;44.47905;-5481;0;11
Облако-облако;"2021-04-12 14:56:05";723913790;42.71996;44.73575;3662;13959;6
Облако-облако;"2021-04-12 14:56:06";339395445;41.40729;44.35515;5951;15567;7
Облако-земля;"2021-04-12 14:56:12";582980000;41.4114;44.2590999;-8543;0;6
Облако-земля;"2021-04-12 14:56:12";577986952;41.40572;44.32099;-4968;0;10
Облако-облако;"2021-04-12 14:56:12";592453062;41.46186;44.43321;5042;19336;8
Облако-облако;"2021-04-12 14:56:16";342538345;41.78717;44.05787;5952;15464;7
Облако-облако;"2021-04-12 14:56:33";562370878;41.50339;44.21829;3461;1242;5
Облако-земля;"2021-04-12 14:56:34";54077000;41.465;44.1208;-5182;0;5
Облако-земля;"2021-04-12 14:56:35";980543638;41.38689;44.27704;-4218;0;7
Облако-земля;"2021-04-12 14:56:52";520978000;41.4941;44.1696;-12665;0;6
Облако-земля;"2021-04-12 14:57:04";296797000;41.7664;44.0032;-26698;0;5
Облако-земля;"2021-04-12 14:57:13";827094000;41.454;44.3055;-7;0;5
Облако-земля;"2021-04-12 14:57:30";596097000;41.4709;44.1397;-8549;0;5
Облако-земля;"2021-04-12 14:57:45";49164000;41.8023;43.9383;-33682;0;11
Облако-облако;"2021-04-12 14:58:00";732369716;41.39873;44.28118;5208;19590;9
Облако-облако;"2021-04-12 14:58:09";241327418;41.46805;44.1224599;-5321;19900;10
Облако-облако;"2021-04-12 14:58:17";829119570;41.71008;44.02365;6674;13998;7
Облако-облако;"2021-04-12 14:58:18";935497220;41.89934;44.00435;-3373;15143;6
Облако-облако;"2021-04-12 14:59:14";326492510;41.70902;44.00746;-10360;13646;15
Облако-земля;"2021-04-12 14:59:27";695511000;41.4403999;44.2491;-11945;0;9
Облако-земля;"2021-04-12 14:59:47";465178000;41.4024;44.2296;-4964;0;6
Облако-земля;"2021-04-12 14:59:53";861817562;41.76973;43.95999;-36148;0;17
Облако-земля;"2021-04-12 15:00:16";703237000;42.1325999;43.5513;-10385;0;5
Облако-земля;"2021-04-12 15:00:55";472753942;41.74347;43.99342;-15985;0;15
Облако-земля;"2021-04-12 15:01:24";100618000;41.7745;43.9825;-20418;0;7
Облако-облако;"2021-04-12 15:01:44";794274207;41.67275;44.22549;-4292;14556;5
Облако-земля;"2021-04-12 15:01:45";400063000;41.3661;44.2671;-20605;0;8
Облако-облако;"2021-04-12 15:01:45";405538173;41.12145;44.15275;-3775;15284;7
Облако-облако;"2021-04-12 15:01:51";14558657;41.73869;44.05406;-3097;9816;5
Облако-земля;"2021-04-12 15:01:59";294131000;41.5354;44.1139;-5536;0;5
Облако-облако;"2021-04-12 15:02:05";932667152;41.45689;44.32239;5595;11005;9
Облако-земля;"2021-04-12 15:02:06";752979631;41.78096;44.0268299;-29828;0;17
Облако-земля;"2021-04-12 15:02:42";370804000;41.4878;44.3232;-7540;0;6
Облако-земля;"2021-04-12 15:02:56";822108000;41.4232;44.2097;-12823;0;5
Облако-облако;"2021-04-12 15:03:06";98804165;41.8713;44.13717;4280;17046;7
Облако-облако;"2021-04-12 15:03:31";657479301;41.20635;44.17721;5700;6866;7
Облако-облако;"2021-04-12 15:03:31";970139649;41.44594;44.26105;5887;18759;7
Облако-земля;"2021-04-12 15:03:41";830781000;41.4413;44.3452;-4023;0;5
Облако-земля;"2021-04-12 15:03:54";585351000;41.7948;43.9777;-4956;0;5
Облако-земля;"2021-04-12 15:03:54";596618000;41.8594;43.7512;81085;0;6
Облако-земля;"2021-04-12 15:04:11";321573000;41.597;44.0764;-14196;0;6
Облако-земля;"2021-04-12 15:04:29";862934000;41.5334999;44.0921;-27562;0;8
Облако-земля;"2021-04-12 15:04:42";987606000;41.9808;43.5626;-49651;0;7
Облако-облако;"2021-04-12 15:04:43";19742340;41.80147;43.9155299;6908;18636;8
Облако-земля;"2021-04-12 15:04:48";171376000;41.4165;44.2563;-7768;0;6
Облако-земля;"2021-04-12 15:05:10";778034937;41.57222;44.07288;-4176;0;8
Облако-земля;"2021-04-12 15:05:11";526626962;41.74603;44.00391;-23003;0;11
Облако-земля;"2021-04-12 15:06:00";585720000;41.8626;43.9156;64109;0;13
Облако-земля;"2021-04-12 15:06:00";721584000;41.9602;43.7934;-17700;0;5
Облако-облако;"2021-04-12 15:06:00";758940716;41.97335;43.87511;3362;14791;8
Облако-земля;"2021-04-12 15:06:01";110972000;41.7643;43.8878;-4624;0;7
Облако-облако;"2021-04-12 15:06:14";985721025;41.3763999;44.10205;8412;16399;9
Облако-земля;"2021-04-12 15:07:07";663868000;41.6029;44.0873;-9154;0;5
Облако-земля;"2021-04-12 15:07:13";105885000;41.4215;44.2962;-6986;0;6
Облако-земля;"2021-04-12 15:07:13";141582000;41.4423;44.3023;-9389;0;6
Облако-облако;"2021-04-12 15:07:24";408724413;41.68343;44.04446;-8120;17184;8
Облако-облако;"2021-04-12 15:07:24";509383143;41.79575;43.75967;6610;10725;7
Облако-земля;"2021-04-12 15:08:02";807171000;41.8596999;43.9227;-16420;0;6
Облако-облако;"2021-04-12 15:08:43";714199798;41.59216;44.09157;3334;12649;5
Облако-облако;"2021-04-12 15:09:04";903514228;41.50682;44.40679;3101;15786;5
Облако-облако;"2021-04-12 15:09:05";525190990;41.43503;44.27886;6661;10272;9
Облако-земля;"2021-04-12 15:09:24";973981000;41.4236999;44.2653;-5005;0;5
Облако-земля;"2021-04-12 15:09:27";460535000;41.5424999;44.0349999;-4968;0;5
Облако-облако;"2021-04-12 15:09:38";575767613;41.34874;44.05976;3848;11826;5
Облако-земля;"2021-04-12 15:09:45";807535149;41.8207;43.93692;-35674;0;10
Облако-земля;"2021-04-12 15:10:05";148498000;41.6168;44.0891;-10981;0;10
Облако-земля;"2021-04-12 15:10:10";359603000;41.3793999;44.2785;-34563;0;6
Облако-земля;"2021-04-12 15:10:31";790966894;41.53695;44.13561;-34365;0;12
Облако-земля;"2021-04-12 15:10:35";960683000;42.1623;43.5372;52850;0;6
Облако-земля;"2021-04-12 15:10:36";14297000;42.1534;43.5485;47898;0;5
Облако-облако;"2021-04-12 15:10:42";942882272;41.53469;44.9169399;-5071;18844;5
Облако-облако;"2021-04-12 15:10:54";224206746;41.56347;44.68893;-3486;18045;5
Облако-облако;"2021-04-12 15:11:09";453138368;42.148;44.82622;5505;17246;5
Облако-земля;"2021-04-12 15:11:11";802690000;41.6277;44.3325;-9380;0;5
Облако-земля;"2021-04-12 15:11:11";854360222;41.55662;44.13098;-31477;0;14
Облако-облако;"2021-04-12 15:11:37";524003747;41.5237;44.67209;3913;9657;6
Облако-облако;"2021-04-12 15:11:41";749549638;41.64935;44.08102;-7951;17838;16
Облако-земля;"2021-04-12 15:11:52";367471273;41.42705;44.27595;-8895;0;7
Облако-облако;"2021-04-12 15:12:00";232022758;41.52183;44.48505;-3400;13465;9
Облако-земля;"2021-04-12 15:12:10";137920000;41.6295;44.1007;-13921;0;5
Облако-земля;"2021-04-12 15:12:10";140177000;41.6062;43.985;-6809;0;5
Облако-облако;"2021-04-12 15:12:10";46167769;41.6196;44.16662;-5515;12217;9
Облако-земля;"2021-04-12 15:12:18";64493000;41.7304;44.0174;-2140;0;5
Облако-облако;"2021-04-12 15:12:20";878543933;41.42244;44.24689;29200;7626;9
Облако-облако;"2021-04-12 15:12:20";849501861;41.30108;44.3013;15881;14092;10
Облако-земля;"2021-04-12 15:12:34";397617979;41.72476;43.89244;-25781;0;16
Облако-земля;"2021-04-12 15:12:56";742915000;41.8123;43.9139;-7833;0;5
Облако-земля;"2021-04-12 15:13:05";882397000;41.6247;44.0574;-14117;0;10
Облако-облако;"2021-04-12 15:13:08";36266086;41.39273;44.30324;-6179;15246;7
Облако-облако;"2021-04-12 15:13:13";492082566;41.75646;44.05852;5009;16119;15
Облако-земля;"2021-04-12 15:13:35";69978000;41.841;43.9089;-47620;0;6
Облако-земля;"2021-04-12 15:14:08";621081225;41.45631;44.23303;-8875;0;13
Облако-земля;"2021-04-12 15:14:11";403965000;41.8004;44.4841;-27629;0;11
Облако-земля;"2021-04-12 15:14:41";285890000;41.593;44.0546999;17048;0;6
Облако-облако;"2021-04-12 15:14:48";177138506;41.55865;44.20509;5103;13520;8
Облако-земля;"2021-04-12 15:14:49";190275845;41.54033;44.21239;-6002;0;12
Облако-земля;"2021-04-12 15:14:52";732087000;41.4531;44.2845;-9654;0;8
Облако-облако;"2021-04-12 15:15:01";575037325;41.90454;43.88062;-5044;15375;5
Облако-земля;"2021-04-12 15:15:02";515134000;42.0635;43.7947;39700;0;5
Облако-земля;"2021-04-12 15:15:16";387095000;41.4082999;44.2757;-4898;0;6
Облако-земля;"2021-04-12 15:15:55";774769289;41.69724;44.376;-4370;0;5
Облако-облако;"2021-04-12 15:16:01";511494836;41.61614;44.30821;-4912;15614;5
Облако-облако;"2021-04-12 15:16:15";333744220;41.7931;43.92366;4174;10644;6
Облако-земля;"2021-04-12 15:16:38";717279000;41.4517;44.2281;16137;0;6
Облако-земля;"2021-04-12 15:16:38";707364142;41.51075;44.47112;-3970;0;6
Облако-облако;"2021-04-12 15:16:56";356297565;41.41175;44.25528;-7696;17810;8
Облако-земля;"2021-04-12 15:16:57";809039000;41.9728;43.912;-41593;0;5
Облако-облако;"2021-04-12 15:16:59";908177780;41.47787;44.21376;-5138;16790;8
Облако-земля;"2021-04-12 15:17:27";880084936;41.4269;44.25971;-7478;0;7
Облако-облако;"2021-04-12 15:17:35";344393261;41.4652;44.22886;8931;18668;7
Облако-земля;"2021-04-12 15:17:36";610780052;41.58675;44.1512;-22973;0;17
Облако-земля;"2021-04-12 15:17:42";169334151;41.29825;44.13825;-5775;0;7
Облако-облако;"2021-04-12 15:17:55";67617889;41.55187;44.18729;7889;12337;9
Облако-земля;"2021-04-12 15:17:57";788450000;41.7886;43.9554;-5143;0;5
Облако-облако;"2021-04-12 15:17:57";460337339;41.75038;44.04122;-3483;19047;5
Облако-земля;"2021-04-12 15:18:07";541143000;41.645;44.1235;-5077;0;8
Облако-облако;"2021-04-12 15:18:11";94187462;41.45633;44.26768;4555;11553;8
Облако-облако;"2021-04-12 15:18:22";828574887;41.49018;44.25627;6985;19238;11
Облако-земля;"2021-04-12 15:18:30";987225766;42.19464;44.81266;-3619;0;6
Облако-земля;"2021-04-12 15:18:33";963658000;41.8048;44.4333;-9269;0;6
Облако-земля;"2021-04-12 15:18:40";255841000;42.1897;44.8317;-11373;0;7
Облако-облако;"2021-04-12 15:18:40";436435056;42.22028;44.69459;3323;13496;7
Облако-облако;"2021-04-12 15:18:40";905391105;41.48673;44.29697;13781;16507;16
Облако-облако;"2021-04-12 15:18:51";131248498;41.56415;44.17552;-10910;18545;13
Облако-облако;"2021-04-12 15:18:51";827579787;41.5964699;44.43072;-5600;16970;5
Облако-облако;"2021-04-12 15:19:01";585415020;41.59143;44.1955699;4932;14254;5
Облако-земля;"2021-04-12 15:19:03";329375000;41.7264;44.4099999;-3498;0;5
Облако-земля;"2021-04-12 15:19:23";515193000;41.4739999;44.3036;-12315;0;8
Облако-земля;"2021-04-12 15:19:24";318670277;42.18988;44.83644;-4858;0;9
Облако-облако;"2021-04-12 15:19:26";763863453;42.41498;44.62914;-7059;9346;6
Облако-земля;"2021-04-12 15:19:29";278365000;41.559;44.1479;-8218;0;5
Облако-облако;"2021-04-12 15:19:29";455245764;41.76927;44.0233;5868;9121;9
Облако-земля;"2021-04-12 15:19:37";985654521;41.57493;44.36533;-6078;0;5
Облако-земля;"2021-04-12 15:19:47";769679873;41.7425;44.3509699;-62893;0;11
Облако-земля;"2021-04-12 15:19:56";163926000;42.3268;44.4671;-4445;0;5
Облако-земля;"2021-04-12 15:20:00";275993000;41.6335;44.0915;-23869;0;7
Облако-облако;"2021-04-12 15:20:05";832403946;42.24148;44.8382099;5390;13425;10
Облако-земля;"2021-04-12 15:20:34";85161000;41.4993;44.3574;-5090;0;5
Облако-облако;"2021-04-12 15:20:38";639179563;41.45381;44.24033;-7027;14526;5
Облако-земля;"2021-04-12 15:20:41";196279000;41.6093;44.1265;-13849;0;6
Облако-земля;"2021-04-12 15:20:41";699926872;41.58029;44.25229;-7481;0;7
Облако-облако;"2021-04-12 15:20:45";579040954;41.49339;44.25421;3401;7150;6
Облако-облако;"2021-04-12 15:20:46";207408449;42.15972;44.73672;-5611;13686;5
Облако-земля;"2021-04-12 15:20:54";417662000;41.7745;44.2521;-4458;0;6
Облако-облако;"2021-04-12 15:20:54";797917742;41.7288799;44.33836;-12938;12159;13
Облако-облако;"2021-04-12 15:20:55";134183496;41.4358;44.1599999;-3346;14813;6
Облако-земля;"2021-04-12 15:20:57";20257000;41.5859;44.2162;-4359;0;5
Облако-облако;"2021-04-12 15:21:02";930788230;41.89103;44.15307;4299;11655;5
Облако-земля;"2021-04-12 15:21:12";768152000;41.8066;44.0101;-8720;0;6
Облако-облако;"2021-04-12 15:21:14";34585703;42.44;44.62906;-3639;17917;7
Облако-земля;"2021-04-12 15:21:27";806204000;41.7932;44.085;-15823;0;7
Облако-земля;"2021-04-12 15:21:27";183758527;41.76618;44.1053799;-20616;0;14
Облако-облако;"2021-04-12 15:21:41";354215895;41.41218;44.31798;4418;15153;9
Облако-облако;"2021-04-12 15:21:46";26920703;41.7629499;43.93679;-9215;15589;7
Облако-облако;"2021-04-12 15:21:55";829252296;41.42641;44.26044;6541;15994;13
Облако-земля;"2021-04-12 15:21:58";898092000;41.4996;44.2354;-9964;0;8
Облако-земля;"2021-04-12 15:22:02";413440000;41.7121;44.2897;-8803;0;5
Облако-земля;"2021-04-12 15:22:18";525330000;41.5418;44.1897;-3555;0;5
Облако-облако;"2021-04-12 15:22:18";80676355;41.42569;44.24106;-3061;8218;8
Облако-земля;"2021-04-12 15:22:22";523674000;42.3685;44.3503;-7907;0;5
Облако-земля;"2021-04-12 15:22:29";273209000;41.4201;44.298;-7962;0;6
Облако-земля;"2021-04-12 15:22:36";811875000;41.8252;43.9551;33110;0;6
Облако-облако;"2021-04-12 15:22:39";632995774;41.5139799;44.21185;8436;13479;13
Облако-земля;"2021-04-12 15:23:02";242861000;41.9537;43.9697;30106;0;5
Облако-земля;"2021-04-12 15:23:02";389698000;41.8304;43.9983999;-8764;0;6
Облако-земля;"2021-04-12 15:23:02";254875535;41.86112;44.03163;-8140;0;13
Облако-земля;"2021-04-12 15:23:02";730138450;41.96328;43.8071;-4814;0;7
Облако-земля;"2021-04-12 15:23:13";394915372;41.58708;44.15551;-8744;0;16
Облако-земля;"2021-04-12 15:23:13";331837228;41.58756;44.15451;-10230;0;9
Облако-облако;"2021-04-12 15:23:20";805962608;41.52998;44.51394;4219;6847;9
Облако-облако;"2021-04-12 15:23:30";615265605;41.54056;44.48211;3522;2795;6
Облако-облако;"2021-04-12 15:23:42";441369544;41.5404399;44.43674;9055;11710;9
Облако-земля;"2021-04-12 15:23:50";259118000;42.2554;44.7387;31266;0;9
Облако-земля;"2021-04-12 15:24:00";144996000;41.5802;44.1031;-12859;0;7
Облако-земля;"2021-04-12 15:24:00";152857000;41.6609;44.076;17495;0;5
Облако-земля;"2021-04-12 15:24:01";283567886;41.45122;44.29141;-10355;0;8
Облако-земля;"2021-04-12 15:24:07";43153000;41.4154;44.2755;-9656;0;7
Облако-облако;"2021-04-12 15:24:07";156117732;41.38354;44.3046999;12324;13916;8
Облако-облако;"2021-04-12 15:24:16";738350990;41.78345;44.2168;-4223;16097;7
Облако-земля;"2021-04-12 15:24:35";907774000;41.6816;44.1464;-13871;0;5
Облако-земля;"2021-04-12 15:24:36";93057000;41.5851;44.1430999;-8314;0;5
Облако-облако;"2021-04-12 15:24:42";256217310;41.53772;44.36739;-6857;11274;9
Облако-облако;"2021-04-12 15:24:44";899954568;41.77388;44.36277;8984;10113;9
Облако-земля;"2021-04-12 15:24:46";821906000;41.4599;44.2847;-4203;0;5
Облако-облако;"2021-04-12 15:24:58";470194589;41.56158;44.16438;-11600;8035;13
Облако-облако;"2021-04-12 15:25:11";332462958;41.4881699;44.28095;5803;18049;12
Облако-облако;"2021-04-12 15:25:23";8551757;41.88365;44.37634;-3171;9925;5
Облако-облако;"2021-04-12 15:25:27";956070142;41.51339;44.5457899;-3369;13739;7
Облако-облако;"2021-04-12 15:25:35";886996300;42.43075;44.59593;6281;13944;13
Облако-земля;"2021-04-12 15:25:37";804927138;41.51334;44.29097;-3614;0;7
Облако-земля;"2021-04-12 15:25:44";748412000;41.5137;44.3472;-4371;0;6
Облако-облако;"2021-04-12 15:25:54";718632018;41.48553;44.41239;5198;16825;11
Облако-земля;"2021-04-12 15:25:56";497425000;41.4702;44.1584999;-5361;0;5
Облако-облако;"2021-04-12 15:26:00";738480729;41.47376;44.40417;3946;18863;8
Облако-земля;"2021-04-12 15:26:01";303350000;42.2953;44.7963;-6996;0;5
Облако-облако;"2021-04-12 15:26:06";422905096;41.50965;44.30211;-3086;12698;6
Облако-облако;"2021-04-12 15:26:16";339728015;42.3357;44.46314;-8445;13129;11
Облако-земля;"2021-04-12 15:26:22";377803000;41.6614999;44.1536;-17490;0;7
